issue_key	project	issue_type	summary	description	comments	design_prob	Label
MESOS-7089	MESOS	Story	"""Local Docker Resolver for Mesos Containerizer"""	"""""""Docker’s mutable tags serve as a layer of indirection which can be used to point a tag to different images digests (concrete immutable images) at different points in time. For instance `latest` tag can point `digest-0` at t0 and then to `digest-1` at t1. Mesos has support for local docker registry, where the images are files on the local filesystem, named either as `repo:tag` or `repo@digest`. This approach trims the degree of freedom provided by the indirection mentioned above (from Docker’s mutable tags), which can be essential in some cases. For instance, it might be useful in cases, where the operator of a cluster would like to rollout image updates without having the customers to update their task configuration."""""""	"""Design Document Draft:  https://docs.google.com/a/twitter.com/document/d/1y0yFHtctEwvyPvKyeLkUU07URoFAQQKHo9KSSTUr36U/edit?usp=sharing"" [SEP] ""[~<USER>, I'm afraid people won't be able to access docs in our domain using the link. You need to post it from a personal account."" [SEP] ""Publicly viewable document,  https://docs.google.com/document/d/1AC1j6yTY8WbfRu-_zPea5fq30UrHn-imDfeljOQP_nE/edit?usp=sharing"" [SEP] ""https://reviews.apache.org/r/56657/"" [SEP] ""If this is still active please add an assignee and find a shepherd."""	0.9888319	
MESOS-9747	MESOS	Improvement	"""Make behaviour of re-subscription consistent with UPDATE_FRAMEWORK."""	"""""""Currently the fields FrameworkInfo.user and FrameworkInfo.checkpointing are silently ignored on re-subscription even if the framework provides new values for them.    This behaviour is:   - problematic for debugging the frameworks   - not consistent with the new UPDATE_FRAMEWORK call which fails on attempt to change one of these values    Ideally, the SUBSCRIBE call attempting to change these fields should fail. However, this might break some existing frameworks.    One of the approaches to fix this (suggested by <USER>) would be to deprecate subscribing with a FrameworkInfo::Subscribe and use FrameworkInfo::UpdateFramework for the SUBSCRIBE call - this also solves the problem of having two different messages with identical definition and semantics."""""""		0.9887582	
MESOS-7616	MESOS	Improvement	"""Consider supporting changes to agent's domain without full drain."""	"""""""In the initial review chain, any change to an agent's domain requires a full drain. This is simple and straightforward, but it makes it more difficult for operators to opt-in to using fault domains.  We should consider allowing agents to transition from """"""""no configured domain"""""""" to """"""""configured domain"""""""" without requiring an agent drain. This has some complications, however: e.g., without an API for communicating changes in an agent's configuration to frameworks, they might not realize that an agent's domain has changed."""""""	"""See MESOS-1739 for the commit chain."" [SEP] ""Bookkeeping note: I've assigned the same number of story points to this and the corresponding epic MESOS-1739, please correct if this isn't the correct accounting method @[~<USER>."""	0.9887149	
MESOS-7289	MESOS	Epic	"""Support Container Storage Interface (CSI)"""	"""""""Container Storage Interface (CSI) is a joint work between container orchestrators (Mesos, Kubernetes, Docker and Cloud Foundry) trying to standardize the interface between container orchestrator and storage platforms.  The goal is to let storage platforms just write one plugin that works for all container orchestrators.  The initial discussion is captured in this doc: https://docs.google.com/document/d/1JMNVNP-ZHz8cGlnqckOnpJmHF-DNY7IYP-Di7iuVhQI/edit?usp=sharing"""""""	"""CSI issues are tracked in the CSI repo: https://github.com/container-storage-interface/spec/issues [~<USER> is there any reason to keep this Epic open, separate from what's covered in MESOS-7235 and the CSI repo?"""	0.98871416	
MESOS-8663	MESOS	Improvement	"""Support transfer of persistent volume between roles without losing data"""	"""""""A persistent volume is scoped to a role right now. On agent, the volume path actually included the role string.    A possible workflow from operator side is to transfer the volume onto a new role (i.e, a reorg which transfers the owner of a database to a new team). Today the operator would need to create new volume and delete old volume, during which data could be lost (unless they perform manual data migration out of Mesos control).    This would be an operational blocker for us to try out hierarchical roles once they support persistent volume.    The goal here is to see whether Mesos can provide an atomic operation which can allow transfer the volume onto a different role without necessity to delete/recreate the volume."""""""		0.9886981	
MESOS-7306	MESOS	Improvement	"""Support mount propagation for host volumes."""	"""""""Currently, all mounts in a container are marked as 'slave' by default. However, for some cases, we may want mounts under certain directory in a container to be propagate back to the root mount namespace. This is useful for the case where we want the mounts to survive container failures.    See more documentation about mount propagation in:  https://www.kernel.org/doc/Documentation/filesystems/sharedsubtree.txt    Given mount propagation is very hard for users to understand, probably worth limiting this to just host volumes because we only see use case for that at the moment.    Some relevant discussion can be found here:  https://github.com/kubernetes/community/blob/master/contributors/design-proposals/propagation.md"""""""	""" commit 9645d5184f08c6df3fa5325af5aaf1b0bdf5f612 Author: <USER><<EMAIL>> Date:   Sat Aug 26 13:19:15 2017 -0700      Parameterized the volume host path tests on executor type.      This allows us to test the isolator when the container is a normal     container (command executor) or a nested container (default executor).      Review: https://reviews.apache.org/r/61929  commit 8858df48abb52fb56dd86859d7efd373cd09d5f8 Author: <USER><<EMAIL>> Date:   Fri Aug 25 15:19:11 2017 -0700      Adjusted the test helpers for creating host and sandbox path volumes.      Previously, we used the same helper for creating both host and sandbox     path volumes. This patch split that into two separate helpers.      Review: https://reviews.apache.org/r/61919  commit 8340b23917a1c6eceefa2fddf5dfc3c446e27933 Author: <USER><<EMAIL>> Date:   Thu Aug 24 16:52:29 2017 -0700      Used path::absolute to replace some startsWith checks.      Review: https://reviews.apache.org/r/61908  commit 5e179c969193df4d2d1cc88c4c7826d20a29c262 Autho"	0.9886595	
MESOS-9314	MESOS	Improvement	"""Consider introducing a ScalarResourceQuantity protobuf message."""	"""""""As part of introducing quota limits, we're adding a new master::Call for updating quota. This call can take a simplified message that expresses scalar resource quantities:        This greatly simplified the validation code, as well as the UX of the API when it comes to knowing what kind of data to provide.    Ideally, the new quota paths can use this message in lieu of Resource objects, but we'll have to explore backwards compatibility (e.g. registry data)."""""""	"""We can generalize this to other quantity related API as well. For example, `min_allocatable_resources` (currently only accept simple string)."" [SEP] ""Design doc https://docs.google.com/document/d/1WbRKmqsos1-IBJ9VjpT4kNIp2Peyvx2k4UphRaFVYFU/edit#"" [SEP] ""The current plan is to just use name and value pairs to express quantity on the API side:    map<string, Value.Scalar>    See the design doc for [quota 2.0|https://docs.google.com/document/d/13vG5uH4YVwM79ErBPYAZfnqYFOBbUy2Lym0_9iAQ5Uk/edit#] for more details.    In addition to the API side, we also introduced a `ResourceQuantity` class internally: https://reviews.apache.org/r/69599    Closing this."""	0.98865664	
MESOS-7884	MESOS	Epic	"""Support containerd on Mesos."""	"""""""containerd v1.0 is very close (v1.0.0 alpha 4 now) to the formal release. We should consider support containerd on Mesos, either by refactoring the docker containerizer or introduce a new containerd containerizer. Design and suggestions are definitely welcome.  https://github.com/containerd/containerd"""""""	"""Is there any plan for this?"" [SEP] ""cc [~<USER>"" [SEP] ""[~<USER> I do not think we have an immediate plan for this. Can you please let us know your specific use cases? Like why do you need containerd support? What feature are missing with the Docker support in our current Docker containerizer?"" [SEP] ""[~<USER>  by containerd  support CRI not Docker CNM, which more commonly, and containerd support plugin runtime like runc or other runtime engine. And the coming CGoup V2. Most importantly, the docker  community goes where cannot be make sure. "" [SEP] ""Understood, however to support containerd, we may need to implement another containerizer to integrate with it, that's not our long term plan. We'd rather to keep improving UCR with new features rather than maintaining multiple containerizers."""	0.98865426	
MESOS-7682	MESOS	Improvement	"""Agent agent downgrade capability checking."""	"""""""It would be great if the agent could prevent a downgrade if it reaches a point where a capability becomes required but the downgraded agent does not have the capability.  For example, consider the case that an agent starts writing refined reservations to disk (per the RESERVATION_REFINEMENT capability). At this point, the RESERVATION_REFINEMENT capability becomes required. Ideally, the agent persists this information into its state, so that if the agent is downgraded to a pre-RESERVATION_REFINEMENT state, the old agent could detect that a capability it does not have is required. At this point the old agent could refuse to start. This would prevent a """"""""buggy"""""""" downgrade due to the old agent mis-reading the checkpointed resources."""""""		0.9886185	
MESOS-9916	MESOS	Epic	"""Support per-container cpu / memory bursting."""	"""""""Currently, the cgroup cpu policy is burned in at the agent level. The user can start the agent with {{--cgroups_enable_cfs}} to apply cfs quota to all containers (effectively disallowing exceeding the requested amount of cpus for all containers on the agent). The agent does not allow containers to exceed the requested memory (except when a container's requested memory is shrunk).    We should instead enable per-container cpu / memory bursting via per-container cpu and memory requests / limits.    See kubernetes for an example of a per container cpu/memory bursting API:    https://kubernetes.io/docs/concepts/configuration/manage-compute-resources-container/#resource-requests-and-limits-of-pod-and-container"""""""		0.9886121	
MESOS-7131	MESOS	Improvement	"""Make the long lived framework use the default executor."""	"""""""Currently, the [long lived framework| https://github.com/apache/mesos/blob/master/src/examples/long_lived_framework.cpp] uses it's own executor {{long_lived_executor}} for launching tasks. Now that we have added functionality to the default executor to launch multiple task groups (MESOS-6296), we should make the long lived framework use the [default executor| https://github.com/apache/mesos/blob/master/src/launcher/default_executor.cpp] instead.   Also, we do not have a metric for executor failures on the long running framework. We should also consider adding a metric for it as part of this change to ensure that we can test the life cycle of the default executor."""""""		0.98850423	
MESOS-8791	MESOS	Improvement	"""Convert grow_volume and shrink_volume into non-speculative operations"""	"""""""We implemented most of grow_volume and shrink_volume in 1.6. However, we were not able to finish the work to implement them as non-speculative offer operations (which was the original intention), mostly due to some blockers on operator API triggered operations.    This task tracks the work of converting them back to non-speculative:  - master and allocator need to properly track """"""""consumed"""""""" resource for a pending operation which is not triggered by framework;  - if an non-speculative operation succeeded, master and allocator should add """"""""converted"""""""" to available resources ;  - if a non-speculative operation failed, master and allocator should properly add """"""""consumed"""""""" back to available resources."""""""		0.98850316	
MESOS-9026	MESOS	Improvement	"""Filtering of JSON responses"""	"""""""One common problem with many Mesos endpoints is that they can potentially return huge amounts of JSON data. For example, in bigger clusters the `/state` and `/frameworks` endpoint can respond with tens up to hundreds of megabytes of data.    Most clients only need a tiny subset of the presented information. We should look into server-side filtering of responses to reduce the network congestion and processing load on the client.    Popular choices for such kind of APIs seem to include:   - Augment existing REST endpoint with custom filtering options   - GraphQL: https://graphql.github.io/   - JSON-API: http://jsonapi.org/format/#fetching-sparse-fieldsets  """""""		0.9884958	
MESOS-7390	MESOS	Improvement	"""Evaluate and optimize sorter performance"""	"""""""After the introduction of hierarchical roles, the sorter will re-sort the entire role tree whenever the sort order might have changed. There are a number of ways in which this might be optimized. For example:  # When the allocation of a single client is changed, we can update that client's position in the sort order incrementally (via binary search + vector erase/insert), rather than re-sorting the entire tree. # When the share of a part of the tree changes (e.g., weight), we can avoid re-sorting or re-calculating the share of tree nodes in an unrelated part of the tree.  Before making either of these changes, we should do some experimental work to better understand the current bottlenecks in sorter/allocator performance for real-world workloads."""""""		0.98843855	
MESOS-7819	MESOS	Improvement	"""Libprocess internal state is not monitored by metrics."""	"""""""Libprocess does not expose its internal state via metrics. Active sockets, number of HTTP proxies, number of running actors, number of pending messages for all active sockets, etc — may be of interest when monitoring and debugging Mesos clusters."""""""	"""Some notes and food for thought.  Things to consider when adding metrics: * once we add a metric, it is utterly hard to remove it (tooling and operators rely on it) * avoid exposing implementation details, e.g., number of HttpProxies * usefulness of a metric, i.e., it's value can trigger an action * performance * security (exposing sensitive data)  Metrics to consider as part of this ticket: * number of connections, active / idle connections, keep-alive / persistent connections? * number of pending messages per socket? for all sockets? * number of active actors  For a socket, we can have an HttpProxy. For which requests we do not create it? Is it true, that for all HTTP connections we create a proxy? In {{ProcessManager::handle()}} we proxy both HTTP and libprocess requests. Does it make sense to introduce a number of HTTP connections metric?  Each HTTP connection has two queues: requests to process ({{HttpProxy::items}}) and chunks of data to send ({{SocketManager::outgoing}}), though the latter is for any "	0.9884071	
MESOS-9802	MESOS	Improvement	"""Remove quota role sorter in the allocator."""	"""""""Remove the dedicated quota role sorter in favor of using the same sorting between satisfying guarantees and bursting above guarantees up to limits. This is tech debt from when a """"""""quota role"""""""" was considered different from a """"""""non-quota"""""""" role. However, they are the same, one just has a default quota.    The only practical difference between quota role sorter and role sorter now is that quota role sorter ignores the revocable resources both in its total resource pool as well as role allocations. Thus when using DRF, it does not count revocable resources which is arguably the right behavior.    By removing the quota sorter, we will have all roles sorted together. When using DRF, in the 1st quota guarantee allocation stage, its share calculation will also include revocable resources."""""""	"""https://reviews.apache.org/r/70750/"" [SEP] ""{noformat}  commit 62a6c29f190dd95077d2076ea03c9719a7b14c5d  Author: <USER><<EMAIL>>  Date:   Wed May 29 12:35:06 2019 +0200        Removed quota role sorter in the allocator.        This patch removes the dedicated quota role sorter      in favor of using the same sorting between satisfying      guarantees and bursting above guarantees up to limits.      The dedicated quota role sorter is tech debt from when      a """"quota role"""" was considered different from a """"non-quota""""      role. However, they are the same, one just has a default quota.        This helps to simplify the logic in the allocator.      Benchmark result shows negligible performance change for      clusters with small roles (e.g. 30 and 300 roles). For      large number of roles (e.g. 3000 roles), a 5% performance      degradation is observed.        The patch would result in some behavior change if a cluster is      using oversubscribed resources with quota under DRF.      Previously, in the quot"	0.98837984	
MESOS-9745	MESOS	Improvement	"""Re-enable validation of protobuf unions in `ContainerInfo`"""	"""""""In MESOS-9740, we disabled protobuf union validation for `ContainerInfo` messages, since it was discovered that frameworks generating invalid protobuf of this kind currently exist in the wild.    However, that is somewhat unsatisfactory since it re-enables the issue originally described in MESOS-6874, i.e. Mesos not rejecting tasks where the `ContainerInfo` was accidentally malformed.    Ideally, we should implement a metric counting the number of tasks with malformed `ContainerInfo`s and re-enable validation after an approprate warning period has passed."""""""		0.98837614	
MESOS-9673	MESOS	Improvement	"""Add timeout mechanism to GC incomplete task."""	"""""""Currently, an executor's meta and sandbox directory are only GCed when a task is completed i.e. terminal task with all status acked.    However, in the case of unacked status update, the agent will keep resending and keep the directories forever.    One issue is that, agent will keep recovering this executor upon every failover and if a later executor happens to use the same pid (almost a certainty consider the old meta dir will never be GCed), it will send agent into a crash loop (MESOS-9672).    We should consider introducing a timeout mechanism to GC incomplete tasks."""""""		0.98835236	
MESOS-7315	MESOS	Task	"""Design doc for resource provider and storage integration."""	"""""""https://docs.google.com/document/d/125YWqg_5BB5OY9a6M7LZcby5RSqBwo2PZzpVLuxYXh4/edit?usp=sharing"""""""		0.9883188	
MESOS-7937	MESOS	Improvement	"""Make framework count metrics constant time."""	"""""""In the master metrics, various framework counters are implemented by a `Gauge` metric that `defers` to a linear scan of the frameworks (eg. MESOS-7747). This means that when we sample the metrics, there will be a N serialized loops over all the frameworks, so the cost of sampling master metrics will be very high for sites that have a large number of frameworks, and sampling the metrics will reduce master responsiveness."""""""		0.98823404	
MESOS-7039	MESOS	Task	"""Prevent quota removal that violates parent role-child role quota containment."""	"""""""Attempting to remove a role's quota should be disallowed if the role has any nested roles."""""""	"""https://reviews.apache.org/r/57167/"" [SEP] ""{noformat} commit d0f0f9d6b87ca8f800910ac51f21279d8619795a Author: <USER><<EMAIL>> Date:   Tue Jan 31 17:24:11 2017 -0800      Updated quota handler logic for hierarchical roles.      The quota'd resources for a nested role are """"included"""" within the     quota'd resources for that role's parent. Hence, the quota of a node     must always be greater than or equal to the sum of the quota'd resources     of that role's children. When creating and removing quota, we must     ensure that this invariant is not violated.      When computing the cluster capacity heuristic, we must ensure that we do     not """"double-count"""" quota'd resources: e.g., if the cluster has a total     capacity of 100 CPUs, role """"x"""" has a quota guarantee of 80 CPUs, and     role """"x/y"""" has a quota guarantee of 40 CPUs, this does NOT violate the     cluster capacity heuristic.      Review: https://reviews.apache.org/r/57167 {noformat} """	0.9881875	
MESOS-9896	MESOS	Task	"""Consider using protobuf provided json conversion facilities rather than custom ones."""	"""""""Currently, stout provides custom JSON to protobuf conversion facilities, some of which use protobuf reflection.    When upgrading protobuf to 3.7.x in MESOS-9755, we found that the v0 /state response of the master slowed down, and it appears to be due to a performance regression in the protobuf reflection code.    We should file an issue with protobuf, but we should also look into using the json conversion code that protobuf provides to see if that can help avoid the regression. It may be the case that using the built-in facilities actually provides a significant performance benefit, given they don't use reflection."""""""	"""At least for the serialized protobuf to serialized json conversion, the provided conversion function appears to be extremely slow:        These are numbers from a change where we directly serialize v1 GetState to protobuf, and then use protobuf's {{BinaryToJsonString(...)}} utility to convert to json. So it might not be possible to use the built-in facilities in lieu of jsonify."" [SEP] ""Started a thread here on their mailing list:  [https://groups.google.com/forum/#!topic/protobuf/4qmUqGE5-oQ]"""	0.9880884	
MESOS-8357	MESOS	Improvement	"""Example frameworks have an inconsistent UX."""	"""""""Our example frameworks are a bit inconsistent when it comes to specifying things like the framework principal / secret etc..   Many of these examples have great value in testing a Mesos cluster. Unifying the parameterizing would improve the user experience when testing Mesos.    {{MESOS_AUTHENTICATE_FRAMEWORKS}} is being used by many examples for enabling / disabling authentication. {{load_generator_framework}} as one example however uses {{MESOS_AUTHENTICATE}} for that purpose. The credentials themselves are most commonly expected in environment variables {{DEFAULT_PRINCIPAL}} and {{DEFAULT_SECRET}} while in some cases we chose to use {{MESOS_PRINCIPAL}}, {{MESOS_SECRET}} instead."""""""	"""Our example frameworks are considered part of the infrastructure used for testing Mesos - but they are not part of the Mesos core distribution. My suggestion would be to consistently use the prefix {{TEST_}}, but not {{MESOS_}} and not {{DEFAULT_}}."" [SEP] ""After contemplating a bit more, the best fitting new prefix for those environment variables appears to be {{MESOS_EXAMPLE_}} as it is verbose, deterministic and has low risk of collisions."" [SEP] ""https://reviews.apache.org/r/64846/  https://reviews.apache.org/r/64847/  https://reviews.apache.org/r/64848/  https://reviews.apache.org/r/64849/  "" [SEP] ""{noformat}  commit 5b6421d57f074cadc4cc0f8ee1db8b7a000a08f3  Author: <USER><<EMAIL>>  Date:   Wed Jan 31 03:40:24 2018 +0100        Updated example frameworks environment parameter prefix.        The example frameworks now consistently make use of the      MESOS_EXAMPLE_ prefix for their environment variable parameters.        Review: https://reviews.apache.org/r/64846/  {noformat}    {noformat}  commit ef64"	0.9878919	
MESOS-7199	MESOS	Improvement	"""Allow Docker private registry credentials to be passed from framework with Docker containerizer """	"""""""Currently it is planned to allow docker private registry credentials to be passed from framework but only when using mesos containerizer: [MESOS-4242|https://issues.apache.org/jira/browse/MESOS-4242], [MESOS-7088|https://issues.apache.org/jira/browse/MESOS-7088].  This should be implemented for docker containerizer too to provide a consistent way of accessing private registries independent of the containerizer."""""""		0.98779047	
MESOS-7827	MESOS	Improvement	"""Provide a generic HTTP driver abstraction"""	"""""""There are currently at least two implementations of HTTP drivers, one for the scheduler API and one for the executor API. We are in the process of adding a third one to communicate with resource providers, MESOS-7469.  Instead of implementing the same logic again and again we should instead extract shared pieces into a generic HTTP driver abstraction which we then modify. It seems one major difference would be in the types of exchanges messages."""""""		0.98778313	
MESOS-9301	MESOS	Improvement	"""Add flag to disable per-framework metrics."""	"""""""Clusters with high amounts of frameworks lead to very high numbers of metrics. Add a flag to toggle per-framework metrics and refactor configuration passed into the allocator. """""""	"""Add documentation for per-framework metrics flag.   Review: [https://reviews.apache.org/r/68957]    Add flag to toggle per framework metrics.   In clusters with high numbers of frameworks, it is   necessary to control the registration of per   framework metrics.    Review: [https://reviews.apache.org/r/68956]    Add per framework metrics in member function.    This is a preliminary step for control registering   per framework metrics.    Review: [https://reviews.apache.org/r/68955]    Fix tests related to allocator options refactor.    Review: [https://reviews.apache.org/r/68954]    Refactor allocator configuration into class.    Review: [https://reviews.apache.org/r/68953]"" [SEP] ""/cc [~<USER> [~<USER>"" [SEP] ""{noformat}  commit 5a0a36fbd8ba16aa14915cd2273efb1eb96fba7f  Author: <USER><<EMAIL>>  Date:   Thu Oct 25 08:00:44 2018 -0700        Add documentation for per-framework metrics flag.        Review: https://reviews.apache.org/r/68957/  {noformat}  {noformat}  commit 90eddb08c7744337e5c43b15154851a394200"	0.98777753	
MESOS-7155	MESOS	Documentation	"""Mesos Maintenance Primitives  (""""Drain Mode""""  could not see it working) """	"""""""Hi,  We are going by Mesos Maintenance Primitives documentation here http://mesos.apache.org/documentation/latest/maintenance/. My requirement is """"""""that during a Agent maintenance we want to move all running tasks from this agent to other Agents without task failed/stop"""""""". This is how you do zero downtime maintenance without affecting the running tasks.  I see that in the documentation  """"""""we submit a maintenance schedule"""""""" which sends inverse offer to Framework to plan tasks according to the agent(s) unavailability. But Drain mode is not working here. I mean b/w  submissions maintenance-schedule and Agent-down, tasks are not moved from the agents going under maintenance to other agents. As a result we cannot achieve a 100% full proof maintenance process.   Can you please elaborate on the """"""""framework respond to inverse offer"""""""" process or """"""""Drain mode"""""""" step. This is very critical part in the maintenance. Other steps are fine and working for us (de-registering and re-registering agent from&to cluster)  Thanks"""""""	"""All frameworks need to support maintenance primitives for """"draining"""" to work properly.  That means each framework must use the V1 HTTP API (instead of the c++ native driver, which does not receive inverse offers) and each framework must handle the {{INVERSE_OFFERS}} event."" [SEP] ""Hi <USER>  Thanks for your prompt reply. We are using Marathon as a Framework (version 1.3). Let me check if it uses the 'V1 HTTP API' and handles 'Inverse_Offers'. I will get back here.   Thanks "" [SEP] ""Very few frameworks currently use the HTTP API.  Marathon has plans to, but currently does not."" [SEP] ""It seems like the system is behaving as designed: frameworks continue to receive offers for machines that within their maintenance windows (this is designed to prevent accidental downtime due to incorrect maintenance schedules).  The right long-term fix is for all/most frameworks to opt-in to supporting maintenance primitives.  As an interim fix, it would be helpful to add an endpoint to prevent new offers being made for a giv"	0.9877652	
MESOS-7324	MESOS	Documentation	"""Update documentation to reflect the addition of multi-role framework support."""	"""""""The current documentation assumes single role frameworks, we need to update the documentation to reflect the support for subscribing to multiple roles."""""""	"""[~<USER> can you review?  https://reviews.apache.org/r/58055/"" [SEP] ""Okay!"" [SEP] ""{noformat} commit b1eb5711cb9a3ac4fc53b0c49680565587aea993 Author: <USER><<EMAIL>> Date:   Wed Mar 29 18:05:59 2017 -0700      Documentation updates to reflect multi-role framework support.      This also updates the roles documentation to reflect the vision     of roles representing the resource consumer.      Review: https://reviews.apache.org/r/58055 {noformat}"""	0.98774195	
MESOS-8511	MESOS	Improvement	"""Provide a task scheduler to simplify the tests."""	"""""""Currently, there are a lot of tests that just want to launch a task in order to test some behavior of the system. These tests have to create their own v0 or v1 scheduler and invoke the necessary calls on it and expect the necessary calls / messages back. This is rather verbose.    It would be helpful to have some better abstractions here, like a TestScheduler that can launch tasks and exposes the status updates for them, along with other interesting information. E.g.        Probably this could be implemented against both v0 and v1, if we want to parameterize the tests."""""""	"""https://reviews.apache.org/r/70579/"""	0.987727	
MESOS-8403	MESOS	Improvement	"""Add agent HTTP API operator call to mark local resource providers as gone"""	"""""""It is currently not possible to mark local resource providers as gone (e.g., after agent reconfiguration). As resource providers registered at earlier times could still be cached in a number of places, e.g., the agent or the master, the only way to e.g., prevent this cache from growing too large is to fail over caching components (to e.g., prevent an agent cache to update a fresh master cache during reconciliation).    Showing unavailable and known to be gone resource providers in various endpoints is likely also confusing to users.    We should add an operator call to mark resource providers as gone. While the entity managing resource provider subscription state is the resource provider manager, it still seems to make sense to add this operator call to the agent API as currently only local resource providers are supported. The agent would then forward the call to the resource provider manager which would transition its state for the affected resource provider, e.g., setting its state to {{GONE}} and removing it from the list of known resource providers, and then send out an update to its subscribers."""""""	"""Reviews:    -[https://reviews.apache.org/r/68143/]-   -[https://reviews.apache.org/r/68144/]-   -[https://reviews.apache.org/r/68146/]-   [https://reviews.apache.org/r/68147/]  https://reviews.apache.org/r/69158/  https://reviews.apache.org/r/69158/"" [SEP] ""{noformat}  commit 6a98857cf429580b72cd97ddd749a074c3e4524d  Author: <USER><<EMAIL>>  Date:   Mon Aug 13 11:10:59 2018 +0200        Sent an event to resource providers when they are removed.            In order to allow proper cleanup the resource provider manager sends a      `REMOVED` to a resource provider when it is being removed.            The event is not sent reliably, i.e., if the resource provider was      e.g., not subscribed when it was removed we currently will never      attempt to resend the event.            Review: https://reviews.apache.org/r/68145/    commit 75bc091e123744003f2ef956be54ad7f562c4815  Author: <USER><<EMAIL>>  Date:   Wed Aug 15 09:37:12 2018 +0200        Made RP manager only send resource provider ID on state updates.    "	0.9876056	
MESOS-7558	MESOS	Task	"""Add resource provider validation"""	"""""""Similar to how it's done during agent registration/re-registration, the informations provided by a resource provider need to get validation during certain operation (e.g. re-registration, while applying offer operations, ...). Some of these validations only cover the provided informations (e.g. are the resources in {{ResourceProviderInfo}} only of type {{disk}}), others take the current cluster state into account (e.g. do the resources that a task wants to use exist on the resource provider)."""""""	"""It is not really clear to me what information should _really_ be validated, e.g., there is currently a {{TODO}} in the {{ResourceProviderManagerProcess::subscribe}} to validate {{name}} and {{type}} of resubscribing resource providers    I am not sure this is an internal invariant of either the resource provider manager or even the agent. One could imagine upgrade scenarios where we expect to be able to change this information (which would still require some work to make sure the same resource provider ID is used by updated SLRP configurations).    I added an initial patch validating resource provider IDs used in resubscription against a list of previously known resource provider IDs        https://reviews.apache.org/r/66546/    [~<USER> It would be great if you could sheperd this and further related changes."" [SEP] ""{noformat}  commit 1679d4c85c0bd095e2dafaf7a95adde258db8179  Author: <USER><<EMAIL>>  Date: Tue Apr 24 11:36:31 2018 +0200    Prevent resubscription of resource providers with unknown IDs.    Th"	0.98758984	
MESOS-8030	MESOS	Epic	"""A resource provider for supporting local storage through CSI"""	"""""""The Storage Local Resource Provider (SLRP) is a resource provider component in Mesos to manage persistent local storage on agents. SLRP should support the following MVP functions: * Registering to the RP manager (P0) * Reporting available disk resources through a CSI controller plugin. (P0) * Processing resource converting operations (CREATE_BLOCK, CREATE_VOLUME, DESTROY_BLOCK, DESTROY_VOLUME) issued by frameworks to convert RAW disk resources to mount or block volumes through a CSI controller plugin (P0) * Publish/unpublish a disk resource through CSI controller/node plugins for a task (P0) * Support storage profiles through modules (P1) * Tracking and checkpointing resources and reservations (P1) """""""		0.98753035	
MESOS-8222	MESOS	Task	"""Add resource versions to RunTaskMessage"""	"""""""To support speculative application of certain offer operations we have added resource versions to offer operation messages. This permits checking compatibility of master and agent state before applying operations.    Launch operations are not modelled with offer operation messages, but instead with {{RunTaskMessage}}. In order to provide the same consistency guarantees we need to add resource versions to {{RunTaskMessage}} as well. Otherwise we would only rely on resource containment checks in the agent to catch inconsistencies; these can be unreliable as there is no guarantee that the matched agent resource is unique (e.g., with two {{RESERVE}} operations on similar resorces triggered on the same agent and one of these failing, the other succeeding, we would end up potentially sending one framework a success status and the other a failed one, but would not do anything the make sure the speculative operation application matches the resources belonging to the sent offer operation status update)."""""""	"""Reviews:    https://reviews.apache.org/r/64298 - Added ResourceVersion to RunTask and RunTaskGroup messages.  https://reviews.apache.org/r/64299 - Passed versions when launching tasks."" [SEP] ""{noformat}  commit 0bbdbce1daab55dbe8d02aaa858eb2e95a3071de  Author: <USER><<EMAIL>>  Date:   Thu Nov 30 14:45:55 2017 +0100        Passed versions when launching tasks.            In this patch we inject resource versions into task launch messages      and add verification in the agent. We require that resource versions      of resource providers whose resources are used in a task have not      changed. With that we can make sure to e.g., not use resources created      in speculated operations.            Review: https://reviews.apache.org/r/64299    commit ac97d764e55eb26484f3aad8ff8ac9730e6555b2  Author: <USER><<EMAIL>>  Date:   Thu Nov 30 12:19:45 2017 +0100        Added ResourceVersion to RunTask and RunTaskGroup messages.            This commit adds the known agent resource versions to RunTaskMessage      and Run"	0.9874357	
