issue_key	project	issue_type	summary	description	comments	design_prob	Label
NEXUS-9475	NEXUS	Bug	"""Unable to install npm package due to external reference in package.json"""	"""""""Unable to install npm package engine.io-client 1.5.4 due to external reference to https://github.com/rase-/node-XMLHttpRequest/archive/a6b6f2.tar.gz in the Package.json. This is an issue where external access is not allowed.    This is a known design issue with the npm client and package specification by the npmjs.org authors as explained in our knowledge base article below, with a workaround given:  [https://support.sonatype.com/hc/en-us/articles/213465048-Why-does-npm-client-need-access-to-URLs-other-than-my-private-registry-].    For this example there is no workaround even when you amend the package and upload to a hosted repo, as the group Package.json merges the dependences. Not sure if there is possibility to use routing rules when merging dependences or some other solution.    Dependencies in the Package.json of engine.io-client in the hosted repo   dependencies: {   has-cors: """"""""1.1.0"""""""",   xmlhttprequest-ssl: """"""""1.5.1"""""""",   component-emitter: """"""""1.1.2"""""""",   indexof: """"""""0.0.1"""""""",   engine.io-parser: """"""""1.2.1"""""""",   debug: """"""""2.1.3"""""""",   parsejson: """"""""0.0.1"""""""",   parseqs: """"""""0.0.2"""""""",   component-inherit: """"""""0.0.3""""""""   }    Dependencies in the Package.json of engine.io-client in the proxy repo   dependencies: {   component-emitter: """"""""1.1.2"""""""",   component-inherit: """"""""0.0.3"""""""",   debug: """"""""1.0.4"""""""",   engine.io-parser: """"""""1.2.2"""""""",   has-cors: """"""""1.0.3"""""""",   indexof: """"""""0.0.1"""""""",   parsejson: """"""""0.0.1"""""""",   parseqs: """"""""0.0.2"""""""",   parseuri: """"""""0.0.4"""""""",   ws: """"""""0.8.0"""""""",   xmlhttprequest: """"""""https://github.com/rase-/node-XMLHttpRequest/archive/a6b6f2.tar.gz""""""""   }    Dependencies in the Package.json of engine.io-client in the group repo   dependencies: {   component-emitter: """"""""1.1.2"""""""",   component-inherit: """"""""0.0.3"""""""",   debug: """"""""2.1.3"""""""",   engine.io-parser: """"""""1.2.1"""""""",   has-cors: """"""""1.1.0"""""""",   indexof: """"""""0.0.1"""""""",   parsejson: """"""""0.0.1"""""""",   parseqs: """"""""0.0.2"""""""",   parseuri: """"""""0.0.4"""""""",   ws: """"""""0.8.0"""""""",   xmlhttprequest: """"""""https://github.com/rase-/node-XMLHttpRequest/archive/a6b6f2.tar.gz"""""""",   xmlhttprequest-ssl: """"""""1.5.1""""""""   }"""""""	"""Will not fix or change this for NX2.  """	0.9819462	
NEXUS-8836	NEXUS	Improvement	"""Improve browse no results message"""	"""""""The new browse UI simply says """"""""Undefined"""""""" when there are no contents (see attached).  Filing to get this message improved.    NX2 does not have this issue because as far as I can tell there's always content (even just an empty base folder).  This is newly introduced to NX3 (post-legacy).    Up for discussion but recommend a message like: """"""""There are no _ in this repository (that you have permission to see)"""""""" where _ is component or asset, I think for now, component.  I am unsure about the security portion but it would be more clear were we to have restriction on viewing specific components within a repo."""""""	"""Verified."""	0.98165613	
NEXUS-9380	NEXUS	Improvement	"""Virtual Hosts for Docker Repos"""	"""""""Add the ability for various docker repositories to use a shared port and then virtual hosts to identify which repository should be accessed. Will allow for much cleaner URLs (namespaces) with all registries able to share the default SSL port of 443.    Although this can be done with a reverse proxy, I have always found that reverse proxies add a layer of complexity in the pipeline and negatively impact on performance. It can be difficult to configure the proxy to match the requirements for the backend service particularly where you need to be able to handle large requests (sometimes in the range of gigabytes) - I would like to be able to service all HTTP/HTTPS needs with the inbuilt Jetty web server.    One obvious consideration for this is that support for SNI must be included where secure HTTPS connections are involved."""""""	"""Was just thinking and implementation of this feature would allow redirection of `index.docker.io` via DNS/hosts file which would be extremely useful."" [SEP] ""We understand this is important to you and is to us as well, however, it is not on the short term roadmap.  Please continue to watch and vote for this ticket if you desire the feature."""	0.9816182	
NEXUS-12848	NEXUS	Improvement	"""make configuring remote jmx access simpler"""	"""""""We have [an article published which describes how to configure Nexus 3.x to allow remote JMX access|https://support.sonatype.com/hc/en-us/articles/218501277-Configuring-Nexus-Repository-Manager-3-To-Allow-JMX-Connections].    This improvement request is about making configuring remote JMX access to Nexus 3.x container mbeans much easier to setup than the existing instructions.    *Existing implementation involves:*   * (possibly) editing etc/karaf/jmx.acl.cfg to change role mappings to mbean access   * using non-intuitive 'karaf-' prefixed role names for accessing all remote jmx features   * editing *etc/karaf/org.apache.karaf.features.cfg* to add management feature   * editing *etc/karaf/org.apache.karaf.management.cfg* to add rmi server host and port properties   * restarting Nexus   * {color:#ff0000}creating viewer and admin roles in nexus ui - for a non-administrator user, possibly assigning both viewer and admin roles to be an jmx admin ( makes more sense to only have to apply one of these ){color}   * assign roles to users, other roles, as required    *Areas to improve:*   * reduce manual or custom editing of properties files and replace with setup over UI instead   * do not require restarting the server   * ship with default roles which provide basic levels of read only or read/write access to mbeans so user does not need to create these themselves    *Implementation ideas:*    Add a JMX Remoting Capability that allows configuring   * rmi hostname   * ports   * management feature enablement ( capability is enabled )   * mbean viewer role name   * mbean writer role name   * allows the most common JMX configurations and has sane default values   * (advanced) custom mbean RBAC access mapping    Also, ship with some default viewer and admin roles for JMX already created and not tie this to `karaf-` prefix.     """""""	"""[~<USER>    We are really looking forward for this in order to integrate the `jmx_exporter` from Prometheus to gather Nexus metrics.    Are there any plans to implement this?    If not, how can we apply these changes when running nexus from the docker image?"" [SEP] ""just add [https://github.com/prometheus/jmx_exporter] and add     to the nexus startup script."" [SEP] ""[~<USER> Thanks for your reply!    Could you clarify a bit about the actual steps?         From what I understand:    1) The jmx_exporter jar should be added to the Nexus docker image    2) The startup script, are you referring to """"$\{SONATYPE_DIR}/start-nexus-repository-manager.sh"""" ?    3) In the above example you are using a """"nexus_jmx_config.yml"""", could you perhaps share it?         Thanks in advance for your help!"" [SEP] ""I'm not using a docker image, but basically the steps are as you described:   * add the jar to the image   * add the -javaagent line referencing the jarfile (the 9898 is the port it will listen on)   * my nexus_jmx"	0.9816081	
NEXUS-21592	NEXUS	Improvement	"""merge HA Configuring Blobstores and Storage Guide pages at help.sonatype.com"""	"""""""The information at https://help.sonatype.com/display/NXRM3/Configuring+Blob+Stores  and https://help.sonatype.com/display/NXRM3/Storage+Guide overlaps.    80% of the information in the HA specific document applies to blobstores in general ( and actually critical for proper functioning). The non HA specific info in the general guide is also relevant for HA.    h4. Expected    Move the general storage information into one document. If an HA specific document is still needed, that document should only have unique information pertinent to HA deployments."""""""		0.9816058	
NEXUS-20886	NEXUS	Improvement	"""""""undefined"""" in warning for repository not found"""	"""""""I had a repo. I had a url to it:    https://nexus.example.com/#admin/repository/repositories:artifactory-ext-release-local    (My note asked me about deleting the repository.)    I tried loading the url. I then logged in, and then got this warning:    undefined (artifactory-ext-release-local) not found    !image-2019-08-13-18-16-27-046.png!    Expected: no """"""""undefined"""""""""""""""	"""[~<USER> You wrote your note asked you about deleting...did you delete it?  Did the repo exist?  If so, then what would you expect besides undefined if the repo is deleted?  Nothing?  Unless I'm confused your ask, this is by design.  As an improvement request, what is the new design proposal?"" [SEP] ""The repo did exist, the url at some point in time was valid. Someone (either me or the person I was going to ask) deleted it.    It would be better to say {{Repository not found (artifactory-ext-release-local)}} or if the system retains information about the repository {{The repository (artifactory-ext-release-local) was deleted}} – I highly doubt Nexus retains information about repositories that have been deleted.         Basically the complaint is that {{undefined}} is not a good thing to show to a user, it's a technical detail relating to how the *JavaScript* programming language works, not something to be shown to humans. Even nothing {{(artifactory-ext-release-local) not found}} would be better than "	0.9815346	
NEXUS-13938	NEXUS	Story	"""expose cache configurations in mbeans"""	"""""""Nexus 3.1.0 exposed the net.sf.ehcache.SampledCache and net.sf.ehcache.SampledCacheManager mbeans.    This was extremely useful as it gives insight into how all the caches are configured, something that is difficult to know at runtime using any other method.    Nexus 3.3.1+ has removed these mbeans and we can no longer figure out how each cache is configured - which makes it difficult diagnosing cache issues. You do have stats from the javax.cache.* mbeans, but stats are no good without the context of the configuration.    *Acceptance Criteria*  - add back similar mbeans  - the mbeans should expose data or manage the cache via calls into jcache which abstracts both ehcache and hazelcast, so that the mbeans will be useful in clustered and unclustered modes  """""""		0.98152727	
NEXUS-13433	NEXUS	Improvement	"""Support npm whoami"""	"""""""npm supports a command called [whoami|https://docs.npmjs.com/cli/whoami] which tells you who you are logged in as    When contacting a nexus instance, you instead get a mess of html    It would be nice if Nexus supported this."""""""	"""I see there are 7 votes, does anyone have input what the gain/use case is to use this in NXRM?"" [SEP] ""@<USER>how about Nexus supporting built-in npm functionality and not violating the [principle of least surprise|https://en.wikipedia.org/wiki/Principle_of_least_astonishment] for npm users interacting with Nexus? We are writing a lot of shell scripts that perform npm tasks as part of our build/deployment pipeline. The fact that I had to take time to research this unexpected failure is frustrating... I wish it just worked."" [SEP] ""[~<USER> That is fair.  I admit to not being beyond a casual NPM user but I am not sure the gain on the general npm sense either.  From my limited usage with NXRM, you login on a box and that .npmrc stays around.  May be good if you forget who you logged in as but other than that I am unsure?  Parity for the sake of parity doesn't differentiate this ticket from npm audit/npm dist for priority purposes, for example (yes I am aware those tickets have more votes).  Thus knowing use ca"	0.9815138	
NEXUS-24488	NEXUS	Improvement	"""Avoid N+1 database queries in OSSIndex integration"""	"""""""The OSSIndex integration recently added in NEXUS-24288 means that the browse UI will now make an extra database query for every node on the page. This ends up being a classic """"""""N+1"""""""" DB problem - where one query leads to N additional queries.    These extra DB queries are used to get the full component details, but in practice only the component coordinates are needed to send to OSSIndex. These coordinates are set when the component is created and will not change over time. It's therefore feasible to store the component's {{PackageUrl}} (based on the """"""""purl-spec"""""""" standard) in the browse node when the component is attached to the browse node.    This would mean only one database query was needed for each browse UI page - because the returned browse nodes would already contain the package-url for sending to the OSSIndex service."""""""		0.9815013	
NEXUS-13302	NEXUS	Sub-task	"""REST API replacement for /service/local/roles"""	"""""""Tracking issue for nexus 3.x replacements for Nexus 2.x /service/local/roles/* REST resources."""""""	"""Currently we are using Nexus Repository ManagerPRO 3.2.1-01 .Kindly send us the Nexus REST API call to get roles in Nexus Repository ManagerPRO 3.2.1-01 .Previously we are using below now after upgrade below is not working.and unable to get Call.Can we have same feature in Nexus Repository ManagerPRO 3.2.1-01    [https://nexuscimgmt.sgp.dbs.com:8443/nexus/service/local/roles]"" [SEP] ""Listing all roles in the system is possible, but probably going to introduce a performance concern for naive users who call SecuritySystem.listRoles():    https://groups.google.com/a/glists.sonatype.com/d/msgid/nexus-users/c23a3bed-24db-48f6-a0ba-d120ae802fd4%40glists.sonatype.com?utm_medium=email&utm_source=footer    The better solution is wait until we offer a supported method that pages through roles, or adjust your use case such that all you do instead is check if a specific role exists."""	0.9814249	
NEXUS-18286	NEXUS	Improvement	"""Cleanup policy based on blob stores"""	"""""""Hi,    It would be great to have the ability to define cleanup policies based on blob stores.    The use case is pretty simple: We have two different hosted repositories for Docker artifacts, one intended for active development (Which in the Maven universe could be considered a SNAPSHOT), and another for released components. Each of those goes is configured to use its own blob store, so we can decide the physical disk to use, etc.    We made our own homemade solution for cleaning up old artifacts based on blob stores, it works fine for our organization. Would be awesome to get something similar from Sonatype directly.    Thanks."""""""	"""[~<USER> For a single repository per blobstore what is the advantage of having cleanup on the blobstore level?  Wouldn't one policy on the repo level be the same as one policy on the blobstore level in that case?    I can see the advantage of this feature but not for your use case so wondering what I am missing."" [SEP] ""Sorry [~<USER> , I did not give you the real picture: We have more than one repo per blobstore :)    I was just trying to simplify it, but clearly my explanation became a non-sense."" [SEP] ""Cool, no problem=)  Thanks for the clarify.    I opened the ticket to the public so others can see/vote."" [SEP] ""[~<USER> This request does make sense–it does make sense ot want to group a bunch of repositories and treat them together from a policy perspective-- but given the way blob store groups work we're unlikely to implement it quite this way. As of 3.15, our blob store groups feature makes it possible for repositories to span multiple blob stores. This means that a given component could have "	0.98128134	
NEXUS-24090	NEXUS	Improvement	"""create a how to monitor NXRM performance guide"""	"""""""Customers want to proactively monitor relevant NXRM metrics to detect any potential problems.    While we do expose some metrics to monitor, we don't yet offer guidance on what to monitor and why, what to look for, etc.    h4. Expected    Create a NXRM admin guide on monitoring best practices."""""""		0.98115426	
NEXUS-11891	NEXUS	Improvement	"""Nexus 2.x REST resource equivalents for Nexus 3.x"""	"""""""This is the parent issue to track user feedback on implementing a REST API in Nexus 3.x that replace similar in functionality resources from Nexus 2.x    The aim is record use cases and votes here. We will use your use cases to help aid in the design of new Nexus 3.x REST resource replacements.    For each specific Nexus 2.x endpoint, create a sub-task of this issue with related comments."""""""	"""Is there any way to List Artifact using Groovy API?  I have referred https://books.sonatype.com/nexus-book/reference3/scripting.html, but could not find anything to list artifacts"" [SEP] ""Yea. I searched but I couldn't either. "" [SEP] ""<USER>when can one expect this functionality in Nexus 3?"" [SEP] ""Very interested in getting this back in Nexus 3."" [SEP] ""Looking for the same. Quite limited that it's not possible to implement the redirect api with available groovy logic ourselves... "" [SEP] ""Can we expect this in Nexus 3?      I've had to revert back to Nexus 2 for maven artefacts and store docker images in Nexus 3, as otherwise I can't find a way to access maven artefacts from my CI/CD workflow.       I'd like to be able to trigger the build of a war file for example, have that deploy to Nexus, then trigger a docker build where the Dockerfile references the Nexus url of the war file.  Without the REST resource search I can't see how to do this with Nexus 3.     "" [SEP] ""[~<USER> You can definitely ex"	0.9810441	
NEXUS-21074	NEXUS	Improvement	"""Allow to specify the number of items per page when using the REST API"""	"""""""When using the Nexus API to get lists of assets and components (-or any other endpoint that supports pagination-) the result set is limited to 10 items per page.    https://github.com/sonatype/nexus-public/blob/master/components/nexus-repository/src/main/java/org/sonatype/nexus/repository/rest/internal/resources/AssetsResource.java#L107  https://github.com/sonatype/nexus-public/blob/master/components/nexus-repository/src/main/java/org/sonatype/nexus/repository/rest/internal/resources/ComponentsResource.java#L140    This means that when using the Nexus API to query large repos the interaction is rather slow since a new request has to go back and forth for every 10 items queried. If we could customize this value and increase it, I believe this would greatly improve performance.    The /search resource is limited to 50 items per page:    https://github.com/sonatype/nexus-public/blob/master/components/nexus-repository/src/main/java/org/sonatype/nexus/repository/rest/internal/resources/SearchResource.java#L104      h4. Expected    - expose a parameter+value that the caller can specify on request that can customize the number of top level items to return per page in the response  - a REST resource that accepts this parameter must also have a documented <USER>coded maximum value that the passed parameter value will not be able to exceed ( to protect the server from abuse )  - if the specified value is larger than the <USER>coded maximum value allowed for that resource, then use the hardcoded maximum value instead of erroring - document this behavior and the maximum value so if the user wonders why they don't get more per page, they can learn why"""""""	"""[~<USER> I've refined this issue, and have made it public. The <USER>coded limits for some resources are too low to be practical, but it remains a good idea to have <USER>coded realistic maximums per resource.    The ask of allowing the caller to specify max items per page ( as long as it is lower than the maximum value ) is what I've turned this Jira into.    See NEXUS-21078 for increasing the default maximums per page"" [SEP] ""Great thanks <USER> The Expected criteria you added are exactly what I was hoping for."" [SEP] ""I created a [PR|https://github.com/sonatype/nexus-public/pull/51] to address this."""	0.9809614	
NEXUS-22887	NEXUS	Improvement	"""Raw proxies should support passing query parameters"""	"""""""We need to create internal proxies for various remote repositories, but raw proxies are currently quite simple and are missing features that would make this possible.    Raw repositories should support:   * passing query parameters from the request to the remote URL   * specifying custom query parameters to pass in all requests to the remote URL    These features are supported by other artifact repository solutions.    *Details*    +As an example:+ Cypress, a popular JavaScript testing framework, uses query parameters to determine which artifact you're requesting:  ||Request URL||Redirect URL||Filename||Size||  |[https://download.cypress.io/desktop/3.8.3?platform=win32&arch=x64]|[https://cdn.cypress.io/desktop/3.8.3/win32-x64/cypress.zip]|cypress.zip|150MB|  | [https://download.cypress.io/desktop/3.8.3?platform=darwin&arch=x64]|[https://cdn.cypress.io/desktop/3.8.3/darwin-x64/cypress.zip]|cypress.zip|160MB|  |[https://download.cypress.io/desktop/3.8.3] (no query parameters are specified and it detects my O/S)|[https://cdn.cypress.io/desktop/3.8.3/darwin-x64/cypress.zip]|cypress.zip|160MB|    Unfortunately, using the proxy repository (of [https://download.cypress.io|https://download.cypress.io/desktop/3.8.3?platform=win32&arch=x64]) yields different results:  ||Request URL||Path||Filename||Size||  |[https://nexus.com/repository/raw-proxy-cypress-download/desktop/3.8.3?platform=win32&arch=x64] |desktop/3.8.3|3.8.3|159.2MB|  |[https://nexus.com/repository/raw-proxy-cypress-download/desktop/3.8.3?platform=win32&arch=x64]|desktop/3.8.3|3.8.3|159.2MB|  |[https://nexus.com/repository/raw-proxy-cypress-download/desktop/3.8.3]|desktop/3.8.3|3.8.3|159.2MB|    (I deleted the artifact and cleared the cache between requests).    Additionally, the proxy repository caches the file as 3.8.3 instead of cypress.zip. This is covered in: https://issues.sonatype.org/browse/NEXUS-22889     """""""		0.98094857	
NEXUS-22160	NEXUS	Improvement	"""Yum support for modules.yaml"""	"""""""I assumed NEXUS-21311 would support non-proxy repositories, in addition to proxy repositories.    Can we support modules.yaml in standard yum, non-proxied repositories?    The use case is offline mirroring of centos 8 or rhel 8 yum repositories that support modules.yaml.    Also, the only workaround I can fathom is switching yum to a raw repository and manually uploading the repodata; which doesn't seem very feasible.     P.S. please open source the yum repository components, so the community can assist in providing solutions for these types of issues in a timely manner."""""""	"""[~<USER> are you wanting to upload a modules.yaml to a hosted repository or are you expecting that the hosted repository will somehow auto-generate modules.yaml?"" [SEP] ""Unknown.  In my use case, we mirror upstream repos on air-gapped networks, but since we normally only download newest rpms, we let nexus just build new metadata automatically, instead of copying the origin's repodata.  For modules.yaml, if the content isn't contained in the rpm for recreation during indexing, then we will need to upload a modules.yaml... which basically makes using Nexus extremely painful as we will have to single-thread our uploads to ensure modules.yaml consistency."""	0.9805547	
NEXUS-19960	NEXUS	Improvement	"""UI upload privilege on per repository basis"""	"""""""Let’s say I have two repos A and B. I have created the necessary CRUD privileges and roles for the two repositories and granted access to a user on both of them. In the Role of repository B I have also added the nx-component-upload privilege so that the user is able to upload components via the UI.    We would like to provide UI upload feature only on repo B and not on repo A    If we can have a privilege like nx-component-upload-repoID for every repo separately we can achieve what we need."""""""		0.98009986	
NEXUS-11041	NEXUS	Improvement	"""Nexus 3.0 Script Api"""	"""""""Hi,  We use your Nexus Repository 3 OSS production for DevOps. We want to integrate other sytems with Nexus 3.0 . But we noticed that your REST API was changed. Nexus 3.0 script API documentation needs to be done.  So we want to learn how can we  retrieve the content of the requested artifact for Nexus 3 like """"""""/service/local/artifact/maven/content"""""""" in  Nexus 2 ?   We didnt see any script API in Intellij IDEA.  Which API can we use for that maven artifact operations like listing artifact names, version numbers etc... ? """""""	"""There is no API for listing artifact names, version numbers etc. You can download individual components if you know their URL just like Mavne and other tools do it via HTTP GET (e.g. with curl, wget or whatever). But thats all there is at the moment. The REST API will probably include these features when it is implemented."" [SEP] ""Thank you Manfred. I can't use HTTP GET because the last version of an artifact may not be known so I look forward to implement these features."""	0.9798195	
NEXUS-9169	NEXUS	Story	"""Explain how to fix users that lock themselves out of Nexus 3"""	"""""""Today, we allow you to remove the Nexus authorizing or Nexus authentication realm, which (if you haven’t configured any other realms) prevents anyone (including the admin) from logging into the web UI. This is bad UX.    Demo: http://take.ms/vTBEX    Ideas for improvement:    + Combine the Nexus authenticating and authorizing realms into one.  + Make the Nexus authenticating and authorizing realms mandatory.  + Create a separate realm, tied to the admin account, which cannot be deactivated"""""""		0.979802	
NEXUS-18765	NEXUS	Improvement	"""Implement the git-lfs locking API"""	"""""""I noticed while evaluating nexus sonatype that the gitlfs locking api is not supported. (the required routes return 404, e.g. /info/lfs/locks)    My team would be highly interested in the file locking API.         You can read more about it over here: [https://github.com/git-lfs/git-lfs/wiki/File-Locking]    The spec for implementing the API: [https://github.com/git-lfs/git-lfs/blob/master/docs/api/locking.md]         Thank you for consideration.     """""""	"""This would also be useful for our project"""	0.9797165	
NEXUS-19954	NEXUS	Improvement	"""Increase the default maximum heap and direct memory sizes"""	"""""""The default maximum heap size in Nexus Repo 3 is currently 1.2Gb.  The reason for this is historical. Back when we supported 32 bit Windows in Nexus Repo 2 that was the highest heap size that could reliably be allocated when memory was fragmented.    There is no good reason for the default heap to be that small these days, and It is becoming very clear that this is not an adequate heap allocation for Nexus Repo 3. We constantly see people who have problems after upgrading to a new version because they forget to adjust heap memory size from the default values.    I propose that we make the sizing profiles here 8, 16, and 32 (increasing from the current 4, 8, and 16):    [https://help.sonatype.com/display/NXRM3/System+Requirements#SystemRequirements-GeneralMemoryGuidelines]    And make the heap and direct memory defaults what is shown for the 8Gb model.          """""""		0.9796662	
NEXUS-13933	NEXUS	Improvement	"""Manage Plugins Admin GUI"""	"""""""Installing plugins is too complicated.    The process should not require an engineer (software or systems) to have admin/sudo access to the server, run/execute scripts or terminal commands, and/or modifying the internal directory structure and XML files.    Instead, a simple “Manage Plugins” GUI should be added to the administration options.    This should list all of the currently available features and plugins, as well as whether or not they are enabled or disabled.    The administrator should be able to enable and disable all features (which means that features will have to be developed in a way that allows that).    On the same page, there should be some “action” buttons that also allows the administrator to install new plugins, or completely delete them and all related data.    The “delete” option should be highly destructive, so it should also provide plenty of warnings and require the admin to do some additional confirmation (like typing in the name of the plugin, or entering their password again), and advise the admin to just “disable” the plugin instead.    The “Install” option should ask the admin whether they also want to enable the plugin “now”, or if they want to manually enable it later.    If a certain plugin requires some additional configuration before it can be enabled, then Nexus should show a “configuration” screen for acquiring that data. This does mean that plugins will be required to implement an interface so that Nexus knows how to gather such required information."""""""	"""Things have improved here.  As of version 3.15.0 plugins can be built in KAR format.  Plugins built in that manner can just be dropped into the """"deploy"""" directory of the $workdir:      https://issues.sonatype.org/browse/NEXUS-12808?focusedCommentId=655223&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-655223    I'm leaving this issue open, because we do plan to make plugin management UI at some point. """	0.97964406	
NEXUS-10909	NEXUS	Improvement	"""Vagrant format support"""	"""""""Vagrant holds entire VM images.      The public repository """"""""Atlas"""""""" has the following downsides:  * Puts proprietary data in the form of a fully working, easily deployed instance of company intellectual property in the cloud.  * Requires a paid account.  * Causes a lot of traffic to the cloud service that could be avoided by having the repo be on premise or """"""""within tenant"""""""" for clouds like AWS / Azure.    It would be great if it supported all three repo types - proxied, hosted and group.    Also I believe there are two type of repository fetches - one to get """"""""Vagrant"""""""" files - usually this is against the Atlas name space - but would be cool if a private repo supported this operation.  (""""""""vagrant init"""""""")  The other is to pull the actual *.box file that contains the VM image. (""""""""vagrant up"""""""")"""""""	"""Please also note http://ideas.sonatype.com/ideas/IDEAS-I-140"" [SEP] ""This would also be of interest to me. There are some thing we just can't run inside Docker containers and vagrant boxes fill this gap."" [SEP] ""Actually in our case the top layer is VMware and we would like still use it, on the other hand I have introduced Apache Mesos and Docker (the aim is to dockerize every application we have in our company and actually we are already almost at 70% coverage). The Nexus is product of choice for Java based apps/frameworks/libs, NodeJS artefacts, docker images for applications and Java/nodeJS microservices. Our systems are running on Scada network for public infrastructure management and therefore highly secured without physical internet connection, so I also introduced using Nexus as repo mirror for RHEL/CentOS based YUM repository.     The only remaining piece in our puzzle in the moment is to have vagrant images for vSphere(DC)/VirtualBox(local workstations) in some kind of repository as well. And if all"	0.97963804	
NEXUS-24823	NEXUS	Improvement	"""It should be possible to block npm metadata with routing rule"""	"""""""Routing rules can be used to control which npm packages can be downloaded through a proxy repository.  However, they cannot be used to block download of npm metadata requests. For instance, you can block download of:    [https://localhost/repository-npm-proxy/someproject/-/someproject-1.0.0.tgz]    But you cannot block download of:    [https://localhost/repository-npm-proxy/someproject]    For better or worse, most npm builds are configured to always pull the latest versions of components. Because you can't block download of metadata via routing, you'll end up with a broken build if the latest version is in the metadata, but blocked by routing.                    """""""		0.9795329	
NEXUS-13056	NEXUS	Story	"""add ability to display approximate on disk size of assets and components per repository"""	"""""""Nexus administrators need to decide how to effectively manage the disk space consumed by assets and components, per repository **because all scheduled tasks which reclaim disk space are per repository.** This assists the admin in deciding how frequently to run scheduled task cleanups, or when to provision additional disk to better manage infrastructure.    *Expected:*    Per repository, display on disk estimate of disk usage by assets and components. """""""	"""Voting for this ticket, since I'm looking into my nexus disk and I'm worried that nexus is consuming a lot of space."" [SEP] ""Voting since this feature could be useful for better space management for our repositories."" [SEP] ""Taking this out of 'supportant' since we're doing NEXUS-14837 instead for now."""	0.9793499	
NEXUS-20946	NEXUS	Improvement	"""Serve files from inside npm packages over HTTP(s)"""	"""""""I use Jenkins to build and publish npm packages to nexus containing:   # static sites   # build / test reports   # js libraries    We then use Jenkins to download the artifact from nexus and deploy it to a webserver for testing.         If we could view the built sites in a browser directly from Nexus, it would eliminate the need for the websevers and the extra deploy stage.         This feature would be similar to the existing raw repository type, but would just allow us to access npm package contents over HTTP as if they were raw repositories.         I'm basically looking for the popular cdn [https://unpkg.com/] but for nexus."""""""		0.9793331	
NEXUS-19904	NEXUS	Improvement	"""Meta Data for Library Management"""	"""""""As a Nexus User I want to know what libraries my organization has deprecated and information about the deprecation. For example: Date Deprecation Occurred, Replacement Library, Date the replacement library must be used.    Currently [tagging|https://help.sonatype.com/repomanager3/tagging] has a direct tie between the tag and the meta data which means that unique tags would need to be setup for each library deprecated.    A possible suggestion it to implement a version of tagging in which a tag is no longer global but a tag instance which can be applied to a repository member.     Example:   * Library abc is deprecated on 1/1/2013 and should be replaced with library efg.   * Library oke is deprecated on 12/4/2009 and should be replaced with oke.   * Library abc Tag=+Deprecated+; MetaData=deprecated.date=1/1/2013, deprecated.replace=efg   * Library abc Tag=+Deprecated+; MetaData=deprecated.date=12/4/2009, deprecated.replace= oke    This would provide the ability to search the repo for all deprecated libraries and determine the disposition for each library that has been deprecated          """""""	"""Here is some of the information we would want to have for each component.     Note: The word component is used to mean any artifact library, jar, war, js, which is stored in Nexus.    Since a TAG is currently tighty coupled with the meta data we would end up with something like this.     We would really like the TAG to be generic and the Meta Data to be tied to the component.     For now it means we need to create lots of unique tags.   |*Tag*|*Purpose*|  |DeprecatedReplaceWithURL|The component has been deprecated and is to be replaced with what is specified in the referenced URL.|  |EnterprisePOMListURL|The component exist in the enterprise POM’s listed found in the referenced URL.|  |ModuleListURL|The component is a module and exists in the areas listed.|  |TopLevel|Top level (non-transitive) component.|  |VendorProductNameVersion|Name of vendor; name of product; Version|  |Documentation URL|Document URL|  |DownloadURL|Download URL|  |LicenseLocation|License URL|  |SupportURL|Support URL|  |Commercia"	0.9790317	
NEXUS-24484	NEXUS	Improvement	"""ability to cleanup tags by the date the tag was last associated or disassociated on components"""	"""""""A request is for the addition of a """"""""Last used"""""""" property to the tag (i.e., this tag was last * applied or removed from components on mm/dd/yyyy @ hh:mm:sss *)  h4. Use Case    The task for cleaning up tags uses """"""""Tag creation days:"""""""" and """"""""Tag modified in days"""""""" as the main selection process. Due to the volume of development the count of unique tags could be quite high. Due to the varied iteration and release schedules we have, the length of time that a tag could be valid for could be range from two weeks to indefinitely.    Because of those two observations I am suggesting two changes to tagging. One change is for the tag, itself. The other is for the Admin - Cleanup tags.    The first is to detect and make visible when the tag was """"""""Last used"""""""". From a tagging perspective that would allow us to base tagging clean up on something other than the creation data and last modified date.    By adding """"""""Last used"""""""" property to the tag and as a condition in the """"""""Admin - Cleanup Tags"""""""" task, we would have a way to avoid the clean up of tags that are still part of a longer iteration or a release which is a risk when cleaning up tags based on creation or modification dates."""""""		0.97901744	
NEXUS-24027	NEXUS	Improvement	"""Allow HTTP configuration via REST"""	"""""""As a user of the REST API, I have need to configure HTTP settings.    This is a ticket to track use cases and interest.    *Acceptance*    Anything doable via the UI, you should be able to do via REST."""""""	"""I could have sworn this was already a request when I looked shortly after the massive REST implementation, or else I might have opened one sooner – I would like to see the same thing implemented.  We support quite a few customer groups that, for various reasons, require their own Nexus servers, and having this one thing to configure by hand for new customers is getting silly."""	0.97900647	
