issue_key	project	issue_type	summary	description	comments	design_prob	Label
CONFSERVER-59180	CONFSERVER	Suggestion	"""Allow Space admins to disable Global templates in Space level"""	"""""""h3. Issue summary  # Currently, when a template is enabled on the Global level, it will appear in all Spaces.  # A Space admin will be unable to disable the templates from appearing in their Spaces.  # It would be good to have the option to disable certain Global templates in the Space level.    h4. Current behavior  # Global template appears on all Spaces with the Space admins not having an option to disable them.    h4. Suggested behavior  # Space admins should have the option to disable Globally templates in their respective Spaces."""""""		0.9830941	
CONFSERVER-58280	CONFSERVER	Suggestion	"""Confluence stemming should be more lenient"""	"""""""Confluence currently uses the [K-stem algorithm|http://lexicalresearch.com/kstem-doc.txt] which can be quite restrictive in what it considers to be words that have the same stem. Some examples of words that one might expect to match but don't match are:   * Manage and Management   * Manage and Managers   * Manage and Managerial   * Memory and Memorial   * Memory and Memorize"""""""		0.9830483	
CONFSERVER-57544	CONFSERVER	Suggestion	"""Add sender restriction while sharing a page in Confluence"""	"""""""h3. Problem Definition  An organization typically has global distribution lists that are used to grant global access to spaces.  But, currently, every user part of this global distribution list is able to share pages in Confluence to that distribution list.    h3. Suggested Solution  It would be useful for admins to have the ability to restrict users (like a blacklist) to prevent them from sharing pages to the distribution list.    h3. Why this is important     This is to prevent certain users from accidentally sharing content to the whole organization.    h3. Workaround   (Optional)"""""""		0.98298454	
CONFSERVER-59363	CONFSERVER	Suggestion	"""Selecting pages for Custom Export of Space"""	"""""""In Space exports, Custom Export option can be used if pages need to be individually selected. Though, if the Space has many pages, individually selecting pages can be a pain.    h3. *Suggestion*    This process of selecting multiple pages can be improved in a couple of ways.  # If the selections of pages can be made once and then saved via a configuration file  #* This will allow users to upload configuration next time and export  # Confluence can remember last selected pages"""""""	"""I think this is a very important function. For my case, i use confluence as a knowledge depository, sometimes i have to print a certain set of articles over and over again. However, in confluence, that would mean that i have to reselect all the pages every time i need them and it could be up to 50 or more pages. This function can definitely help me shorten my work around time."""	0.98298395	
CONFSERVER-58652	CONFSERVER	Suggestion	"""Improve the compatibility check for the Confluence Mobile app"""	"""""""h3. Problem Definition  In order to use the Confluence mobile app, administrators must make the {{<confluence-base-url>/server-info.action}} url accessible without authentication. More details can be found in ['Can't check compatibility' error in the Confluence Server mobile app|https://confluence.<USER>confkb/can-t-check-compatibility-error-in-the-confluence-server-mobile-app-943523933.html].    For some administrators who use Okta/SAML or have very secure network requirements, this is not possible.     h3. Suggested Solution  Create a way to have Confluence validate the Confluence version without having to allow unauthenticated requests to go to the server-info.action URL.    h3. Workaround   Currently there is no workaround. """""""		0.9829654	
CONFSERVER-59681	CONFSERVER	Suggestion	"""We need a linux version of Companion for Confluence"""	"""""""Your Companion application is a great tool for editing documents attached to pages in Confluence. However even though there is a significant number of users with Linux as their primary desktop OS you only provide Companion for Windows and MacOS.    There was a suggestion for a Linux version some time ago, https://jira.<USER>browse/CONFSERVER-56399 but this is closed with a Won't fix status. The clossing message in the comments is upright ridicolous. It tells us you will not make a <USER>version and then suggest that we install Companion for editing douments, which is not available for <USER> Not very logical...     """""""	"""I have no experience with it, but you might try the unofficial open-source program (""""Confluence Companion App for Linux"""") that was posted in the comments of the above-referenced issue: https://github.com/<USER>companion-<USER>"	0.98293155	
CONFSERVER-58563	CONFSERVER	Suggestion	"""Enable use of x-forwarded-for to log browser IP addresses"""	"""""""{panel:bgColor=#e7f4fa}    *NOTE:* This suggestion is for *Confluence Server*.    {panel}    h3. Problem    Confluence access logging is not able to log client IPs when a proxy is place. Load balancers and reverse proxy devices commonly use the """"""""x-forwarded-for"""""""" [HTTP header|https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers] to enable logging of the actual visitor IP address rather than the proxy IP address.    h3. Suggested Solution    Enable configuration of Confluence to log the IP address from the """"""""x-forwarded-for"""""""" header to the access logs.      h3. Workaround    Customers have reported that modifying the log4j configuration of Confluence is not a viable workaround. Fortunately, this can be achieved using the access logs that are enabled by default in the Tomcat container that ships with Confluence.    # Edit the file {{CONFLUENCE_INSTALL_DIR/conf/server.xml}}  # Insert this line before the line with """"""""AccessLogValve"""""""":   #* (!) Escape the """"""""."""""""" characters in PROXY_IP_ADDRESS with a backlash. Example: {{internalProxies=""""""""1\.1\.1\.8""""""""}}  # Configure AccessLogValve to accept the substituted IP from RemoteIpValve by adding the requestAttributesEnabled attribute to the AccessLogValve:     For full details see the Tomcat [RemoteIpValve documentation|https://tomcat.apache.org/tomcat-7.0-doc/api/org/apache/catalina/valves/RemoteIpValve.html]."""""""		0.98292774	
CONFSERVER-59427	CONFSERVER	Suggestion	"""User Management: Change Default Filter from 10 to 100 Users"""	"""""""Summary: Ability to change the default user filter from 10 users  h3. Problem    Under the _User Management_ > _Users_ option, if you change the filter from 10 to 100, navigate away and come back to this page, the user list defaults to 10 again.  h3. Suggested Solution    If we change the filter to display a number of users from 10 to any other number (20, 50, or 100), Confluence should be able to stick to those settings next time when the admin comes back to the _Users_ page.  h3. Why This Is Important    For a Confluence site with a large number of users, it can be ineffective for admins when Confluence always goes back to the default number 10, and they need to make changes to the list every time they visit the page.  h3. Workaround    N/A"""""""		0.9828509	
CONFSERVER-59841	CONFSERVER	Suggestion	"""As a Confluence Administrator I would like to import Spaces via REST API"""	"""""""h3. Problem Definition  As a Confluence administrator I am able to import a specific space through the admin UI as explained in [Restoring a Space|https://confluence.<USER>doc/restoring-a-space-152036.html].    Importing multiple spaces can take a long time thought the UI, since you need to perform the same task multiple times.  It would be interesting to have an API method to automate this task.    h3. Suggested Solution  Add a REST API method to import a Confluence Space.     h3. Workaround   Although the [SOAP-XML API|https://developer.<USER>server/confluence/confluence-<USER>rpc-apis/] is deprecated, it is still available in Confluence while not all methods are ported to REST.    The Confluence administrator may use the [{{importSpace}} method|https://developer.<USER>server/confluence/remote-confluence-methods/#management] to import a Confluence Space.    Below is an example of such an operation using Python:  """""""		0.98282605	
CONFSERVER-56544	CONFSERVER	Suggestion	"""Allow Companion app to connect to Confluence without requiring infrastructure changes"""	"""""""Some of our customers are facing an issue where they cannot use the Companion App to edit files. They run Confluence in managed environments where proxies are employed and ports are often blocked. Their infrastructure teams may also have security protocols or policies they must abide by that forbid some of the access that Companion App requires to function.    This access is often something both the users and the infrastructure teams have no ability to change in their environment leading to an impaired experience and no ability to edit documents in this manner.    Since most browsers do not allow an insecure websocket connection (from the browser to Companion) when Confluence is hosted on a secure connection, in order to make a secure websocket connection between the browser and companion, we've created a DNS on the public internet for atlassian-domain-for-localhost-connections-only.com that maps to the IP address 127.0.0.1. It is imperative that this domain is excluded from the Browser's forward proxies, otherwise the Browser will never find its way from the forward proxy back to the Companion App on the local machine. If the connection is not allowed we do fall back to trying to connect to 127.0.0.1 directly if the domain connections failed, however depending on the cause of failure this could take additional time before a connection is made.     """""""	"""It would be helpful to have at least a fallback to 127.0.0.1 although I don't understand why this IP or """"localhost"""" is not being used directly instead of the dummy hostname mapping to 127.0.0.1.    I wasn't able to see requests to 127.0.0.1 but requests to the dummy hostname only. After five requests resulting in 403 errors (that is after about 3 minutes) Confluence shows the installation dialogue for the Companion App although the app has already been installed. Even after that Confluence keeps creating requests to the dummy hostname. I was not able to observe any fallback to 127.0.0.1.    Kind Regards,    <USER>    "" [SEP] ""As Enterprise Company we will NOT add the DNS name atlassian-domain-for-localhost-connections-only.com to our company wide proxyconf Configuration. As users are not allowed to change their company wide proxy settings (that uses the company wide proxyconf) the companion app is not working for us, as the browser could not connect to the companion app.    Who in the hell at Atlassian h"	0.9827608	
CONFSERVER-56264	CONFSERVER	Suggestion	"""Alloe admin to bulk update the page watcher"""	"""""""h3. Summary  Currently, Confluence does not have the feature to bulk adding user or replace using to watch pages in Confluence. Admin will need to open the page and add the user as a watcher of the page. It will be efficient if the admin is allowed to bulk adding user to watcher pages."""""""	"""To give some context to this.    Say a user """"employee.123"""" watches 80 pages and spaces.    That employee changes role or leaves the company. A new user account """"employee.456"""" is made for a new user.    As an admin, I wish to make """"employee.456"""" a watcher of all the spaces and pages that """"employee.123"""" watches. I wish to do this without having to select each page individually and add the new user as a watcher."" [SEP] ""Sounds like it could be solved with CONFSERVER-44953 which is about allowing groups to be defined as a watcher. Simply defining a user group for the role and then changing the member(s) of the group would solve this use case. But then, CONFSERVER-44953 is not (yet) implemented either... """	0.9827482	
CONFSERVER-58366	CONFSERVER	Suggestion	"""Possibility to change space icons' shape"""	"""""""h3. Problem Definition      * Confluence 6.5 showed the space icons, under the *My Spaces* section in the left sidebar, as circular shapes. In Confluence 6.15, these same icons are now showing up in square shapes. This change affected customer who had the icons designed to fit circular shapes.    h3. Suggested Solution    * Provide an option that allows users to select in which shape they would like to display the space icons.    h3. Why this is important       * In Confluence instances that have many spaces, changing their icons to match the now square shapes can be quite demanding since this isn't something possible to perform in bulk.    h3. Workaround     * N/A"""""""	"""Having the ability to switch back to the circular space icons of the Confluence 6.5 era would be great. We use Confluence spaces at our R&D company to capture the knowledge and files for each of our projects, one space per project, and to represent these projects across the company, particularly to senior management. We had designed some nice logos for each project, which fit into the circular layout. Unfortunately, the new square layout crops them slightly and doesn't really visually match what we had originally designed. Obviously, everything functionally still works great, but having a really nice presentation was great for us too. In addition, it also maintains the same visual look across our related Jira and Bitbucket project instances. It would be really nice if you could provide an option to return to the circular layout."""	0.98273575	
CONFSERVER-58417	CONFSERVER	Suggestion	"""Allow the PDF Export Language Font to be set by each user's account"""	"""""""h3. Problem Definition      * Currently, it is only possible to change the PDF Export language font to the whole Confluence instance, but it might be useful for some use cases to have the PDF Export language font more user-centered, allowing each user to have one specific to their use.    h3. Suggested Solution     * Have an option to change the PDF Export language font for one user only, not to the whole instance    h3. Why this is important       * In teams that work with multiple languages, it might be helpful to have this feature set individually, allowing each person to have its own set of language and font, depending on their needs.    h3. Workaround   N/A"""""""		0.98271704	
CONFSERVER-58401	CONFSERVER	Suggestion	"""Increase managed Synchrony JVM maximum memory to at least 2GB"""	"""""""h3. Problem Definition  By default, in the managed Synchrony deployment (both for Server and Data Center), the default Synchrony heap is 1GB.  This is not enough for most of the deployments and it may often cause OOM problems on the Synchrony JVM.    On Confluence Data Center prior to the managed Synchrony, the startup script had the heap configured to 2GB by default.  Migrating to managed from the standalone cluster may create a problem if the default configuration is used.    h3. Suggested Solution  Ship Confluence (Server and Data Center) with a default Synchrony JVM heap size to at least 2GB by using the following JVM attribute:      Also, please consider if a higher value (such as 4GB) should be used as the default heap size on Data Center.    h3. Workaround   Manually configure the {{-Dsynchrony.memory.max=2g}} in each Confluence node.  See [How to Increase Synchrony Heap Allocation|https://confluence.<USER>confkb/how-to-increase-synchrony-heap-allocation-936516650.html] and [Setting properties and options on startup|https://confluence.<USER>adminjiraserver/setting-properties-and-options-on-startup-938847831.html] for further information."""""""		0.9826685	
CONFSERVER-57608	CONFSERVER	Suggestion	"""Ability to track a space or page email notification and whether it was triggered by auto-watch or manual watch"""	"""""""h3. Problem Definition  Confluence currently provides the ability to watch a specific page or an entire Space. You can do that either via auto-watch or a manual watch.  At the moment, it is not possible to track whether an email notification was generated through Space or Page watch and whether this was triggered through auto-watch or a manual watch      h3. Suggested Solution  It would be good if we are able to distinguish those scenarios which will allow the Confluence admin to determine where the bulk of the email notifications is coming from."""""""		0.98263663	
CONFSERVER-57871	CONFSERVER	Suggestion	"""Would like to limit attachment size in Confluence per file type"""	"""""""h3. Problem Definition    We have in the past seen issues with the Content Indexing processing and application degradation due to large mp4 video attachments being viewed or downloaded. We attempted to alleviate this by decreasing the attachment size from default to 526.84 MB. This seemed to work for some time until recently where we have had two occurrences of a user viewing an mp4 attachment and it subsequently causing a block on our content indexing queue.   For each occurrence once the video was closed out the Content Indexing started processing again.  h3. Suggested Solution    We actually have 2 suggestions to improve the way we work with attachments that would help in this case:   # Would like to limit the attachments size per file type, so we can limit the size of videos being attached.   # Would like to be able to choose which file types can be uploaded or which should be restricted without using a third-party plugin for that.    h3. Why this is important    To avoid issues with the Content Indexing processing and application degradation due to large mp4 video attachments being viewed or downloaded.  h3. Workaround   * Use third-party plugins to restrict file types from being attached."""""""		0.98254883	
CONFSERVER-58780	CONFSERVER	Suggestion	"""Managing Confluence for Enterprise Support"""	"""""""Hello Team,    Background of the Confluence Setup -    Currently we have Confluence Setup on-premises with the data center licence running based on the Docker + Kubernetes on AWS Instances.    Suggestion Needed on the below questions   * We want to configure Confluence to handle more 50K user at at time, please suggest what could be best approach?   * We want to perform the load testing before releasing to production, do you suggest some options to handle it?   * What could be the best configuration for each Docker POD running on the AWS instance type m5.2x large?     """""""		0.98253435	
CONFSERVER-59084	CONFSERVER	Suggestion	"""Improve installation process by preventing any other request to brake installation."""	"""""""If we start installation process and after entering the license information and during the DB setup, we try to open Confluence instance, we will get an error 500 messages and DB will get corrupted.    The only solution, in that case, would be to destroy the data in db, delete confluence.cfg.xml and restart the instance.    This can happen due to multiple reasons, like monitoring tool, or load balancer checks.    Therefore it would be good to have a safety mechanism, that would redirect the Confluence request, for example, based on session, to a static page until installation is finished."""""""		0.98245895	
CONFSERVER-59753	CONFSERVER	Suggestion	"""Related Labels: Exclude Label(s)"""	"""""""Hello, I would like an """"""""exclude label(s)"""""""" property be added to related labels.    Here's why:    First, I have a situation where templates are marked with a label themselves. This means that all pages instantiated from the template share that label. We'll call them """"""""Cars"""""""" and """"""""Planes"""""""".    I need to do this, because I have pages that run page properties reports on each type, respectively. So far, so good.    However, the template itself has a related-labels macro in it, so that readers can see which cars and planes are associated with each other. This doesn't work so well, because, since all Cars share a Cars label, they are all implicitly related. That's not so good.    I might also have been able to make the current system work if Related Labels had a """"""""count"""""""" option. For example, if I could have said """"""""2,"""""""" then the template property would have been removed implicitly.               """""""	"""Update for clarity. I am using related labels with no labels, meaning all labels related to those on the page. The difficulty occurs when the template stamps in a common label, which does not mean that the page is really related to other pages that have that label (or, I don't want it to be, anyway)"""	0.9823684	
CONFSERVER-56297	CONFSERVER	Suggestion	"""Lots of SQL queries issued for REST GET Content """	"""""""h3. Problem Definition    Lot of Content search queries as below are issued when accessed via REST content api.  {code:sql}  select abstractpa0_.CONTENTID as CONTENTI1_12_, .... from CONTENT abstractpa0_   ... limit 500, 501;  select abstractpa0_.CONTENTID as CONTENTI1_12_, .... from CONTENT abstractpa0_   ... limit 1000, 501;  select abstractpa0_.CONTENTID as CONTENTI1_12_, .... from CONTENT abstractpa0_   ... limit 1500, 501;  .....  select abstractpa0_.CONTENTID as CONTENTI1_12_, .... from CONTENT abstractpa0_   ... limit 10000, 501;  {code}  h3. How to replicate this problem    There are at least two types of scenario to cause this problem –   *Scenario 1*   # Create a Confluence Instance with many content. e.g. 20,000 content.   # Create a user who has access permission to the contents created in step 1. e.g. testuser   # Clear cache   # Send a GET request with {{rest/api/content?start=<any number over 500>}} to the instance. e.g. start from 10,000  {code:java}  curl -u testuser:testuser http://<confluence-base-url>/rest/api/content?start=10000  {code}    i.e. Confluence tries to fetch all 10,500 contents to obtain just 500 contents from 10,001st to 10,500th items.    *Scenario 2*   # Create a Confluence Instance with many content. e.g. 20,000 content.   # Create a user who *doesn't* have access permission to the contents created in step 1. e.g. testuser   # Clear cache   # Send a GET request with {{rest/api/content}} to the instance.  {code:java}  curl -u testuser:testuser http://<confluence-base-url>/rest/api/content  {code}    i.e. Confluence tries to fetch all 20,000 contents to filter the contents on which the testuser has permission.  h3. Suggested Solution    For scenario 1, to obtain data for {{rest/api/content?start=10000}} , *only* the query  {code:java}  select abstractpa0_.CONTENTID as CONTENTI1_12_, .... from CONTENT abstractpa0_   ... limit 10000, 501;  {code}  should be issued.    For scenario 2, filter the CONTENT first with permission and fetch the items later.  h3. Why this is important    Because this can cause a performance problem on database server processing a lot of queries at the same time."""""""		0.9822957	
CONFSERVER-60128	CONFSERVER	Suggestion	"""No notification regarding Application Link With Same Consumer Keys"""	"""""""h3. Problem    There is no notification that using the same Consumer Key with multiple application links won't work.    h3. Suggested Solution    _Add a notification or block users from using a Consume key that is already in use with another application link._   h3. Why This Is Important    _When users aren't aware that this is the case, they might create multiple application links for different purposes, using the same consumer key. This results in user frustration and confusion as to why it's not working as expected._   h3. Workaround  {quote}_""""""""....It is expected that """"""""Consumer Key""""""""s will be unique across Application Links. This is because a """"""""Consumer Key"""""""" uniquely identifies each """"""""client"""""""" to Jira in much the same way that a """"""""username"""""""" might be uniquely associated with a user. If they are duplicated/reused then multiple clients are saying that they are the same client and that is what leads to the behaviour observed when updating the Application Links.""""""""_    _-_Matthew ????? Knox (https://jira.<USER>browse/JRACLOUD-74475)  {quote}"""""""	"""You do get an error if you try to create two application links with the same link URL. A similar error for duplicate Consumer Keys would be great."" [SEP] ""This would add a ton of value. (y)"""	0.98228145	
CONFSERVER-60101	CONFSERVER	Suggestion	"""External collaborators role"""	"""""""Add a new user role called ‘External Collaborators’, where admins can add external users to specific spaces and have confidence that they won't be able to see anything else on the site, or things like the people directory, settings, or using mentions. The ‘External Collaborator’ role would be required to log into the Confluence Server/Data Center instance but would not count against the licensing limit."""""""		0.9822441	
CONFSERVER-59013	CONFSERVER	Suggestion	"""Implement """"/<ID>/descendant/page"""" Rest API endpoint on Confluence server"""	"""""""h3. Problem Definition    At the moment, there is no method available to get all children pages from a parent page, including all levels of the tree. Only direct children are returned from the existing methods.    h3. Suggested Solution    Implement the same endpoints that are available on Confluence Cloud:    * [Get content descendants|https://developer.<USER>cloud/confluence/rest/#api-content-id-descendant-get]  * [Get content descendants by type|https://developer.<USER>cloud/confluence/rest/#api-content-id-descendant-type-get]    Both requests are available on server instances already. However, the first one only returns attachments and comments. The second one returns the following error if accessed:  * /rest/api/content/<ID>/descendant/page      h3. Why this is important    Making those methods available would greatly reduce the effort to build the full page tree using Rest API.     h3. Workaround     At the moment, the only option is to recursively navigate through the tree, one level at a time.  """""""		0.9822136	
CONFSERVER-59913	CONFSERVER	Bug	"""Creating a Jira Issue from Confluence may be slow depending on the number of existing projects in the Jira instance"""	"""""""h3. Issue Summary  When Confluence is integrated with Jira, the Confluence user can create Jira issues directly from Confluence as explained in the [product documentation|https://confluence.<USER>doc/use-jira-applications-and-confluence-together-427623543.html#UseJiraapplicationsandConfluencetogether-CreateissuesfrominsideConfluence].    Loading the create issue form, either on viewing or editing a page, may be slow while Confluence tries to get the the avatar for all projects in the target Jira instance, sending a request for each project from the user's browser to Confluence and then to Jira.    If the Jira instance has just a few projects, then it completes quickly, without the user noticing any delay.    If Confluence is connected to a large Jira instance, with thousands of projects, then it may take some seconds (or even minutes) to release the UI so the user can continue the process to create the Jira Issue.  If the Jira instance has 3,000 projects, then 3,000 requests will be created from the browser to Confluence, no matter if the project is not appearing in the screen.    A better design approach would be one of the two options:  # Use paginated requests from the _select_ box.   #* This would decrease the number of requests to Jira to only those projects the user is viewing in the UI.   #* For example, [select2|https://select2.org/data-sources/ajax] has this feature.  # Don't load the project avatar on the form.      Since Confluence would be processing thousands of requests from an user (or multiple users, leaning on how much this functionality is used), depending how fast it can process or drop these requests, there will be a lot of requests queued on Tomcat or on the HTTP server (if using a reverse proxy).  This can give other users the feeling that Confluence is not working or is slow, since new requests will also be queued.    h3. Steps to Reproduce   # Install a vanilla instance of Jira.    #* Jira *8.5.3* was used to validate the issue.   # Create 2,000 sample projects.    #* You may use the following shell script to create these projects.    # Install a vanilla instance of Confluence.   #* The issue was validated on Confluence versions *6.13.10*, *7.2.1* and *7.4.0*.  # Create an application link between Confluence and Jira.   #* Although it doesn't change anything on the bug behavior, create the link using _impersonation_ so you don't need to allow authentication between applications.  # Create a sample Space in Confluence.  # Access the home page of the sample Space.  # Highlight a text on the page and click on the _Create Jira Issue_ icon to open the form.  # On the _Create Task_ form click on the _Select project_ box.    h3. Expected Results  Confluence quickly loads the options in the select box.    h3. Actual Results  There will be a delay to have the select box opened and the browser may freeze for some seconds while thousands of requests are created the sent to Confluence.    If browser's developer tools is opened during the process, monitoring the network requests will shows 2,000 (or more depending on the number of projects) requests.   !screenshot-001.png|thumbnail!        The requests are similar to      If there's an access log enabled on front of Jira (either on a reverse proxy or on Tomcat), there will be lots of requests similar to the below:        Some of these requests may fail depending on the load on Confluence or on Jira -- if Confluence and Jira are capable of dealing with all the requests, then these errors won't occur.  The request may fail with an HTTP 500 status and with a {{JiraCommunicationException}} error.  Looking at the Confluence application logs we may find entries similar to the below:      If another user tries to display a page from Confluence while it is still processing the requests for the projects' avatars, then this new request may take a long time to be processed, since it will be queued on the Tomcat or Reverse Proxy side.  Depending on the timeout configuration of the Reverse Proxy, this new request may not even reach the Confluence server.    The same occurs if the user tries to create the Jira issue using the Jira Issues Macro when editing a page.   !screenshot-002.png|thumbnail!              h3. Workaround  _Currently there is no known workaround for this behavior. A workaround will be added here when available._"""""""		0.9820857	
CONFSERVER-59147	CONFSERVER	Suggestion	"""Cache the information of the Confluence Usage Stats"""	"""""""h3. Problem Definition     * The *Confluence Usage Stats* plugin is known to cause performance problems in Confluence, especially in large instances. Some users need to use their information, though, and the information it retrieves is loaded dynamically when accessing a page where the plugin macros are at.    h3. Suggested Solution      * Provide a feature that can retrieve the information from the *Confluence Usage Stats* plugin and cache it, instead of dynamically load it. The time frame of the stored content can be defined by the user.    h3. Why this is important       * This prevents the performance problem caused by this plugin and allows the users to use it as well.    h3. Workaround   N/A"""""""		0.98171705	
CONFSERVER-58301	CONFSERVER	Suggestion	"""Provide the ability to use macros within Confluence Questions"""	"""""""h3. Problem Definition  Currently, it is only possible to use Confluence macros within Confluence itself, but not within Confluence Questions    h3. Suggested Solution  Provide the ability to embed macros into questions and answers in Confluence Questions."""""""		0.9816791	
CONFSERVER-60088	CONFSERVER	Suggestion	"""Create an XML file cleaner"""	"""""""h3. Problem Definition    * There are currently some known problems with an XML file from Confluence as the one described in our ['Incorrect string value' error thrown when restoring XML backup in Confluence|https://confluence.<USER>confkb/incorrect-string-value-error-thrown-when-restoring-xml-backup-in-confluence-777009599.html] document, for example. Those types of problems are very time-consuming for our customers.    h3. Suggested Solution    * Create an alternative to clean the XML files of Confluence from known problems with them before attempting to import them in another Confluence instance.    h3. Why this is important     * This can avoid quite a few cases where there is an incorrect data in the XML file itself.    h3. Workaround   * Follow the workarounds of each document available.    h3. Notes  * Other examples of documents in which a script can fix the error identified in the XML file:  ** [Confluence site XML import fails with """"""""duplicate key"""""""" error|https://confluence.<USER>confkb/confluence-site-xml-import-fails-with-duplicate-key-error-438993638.html]  ** [Confluence Space import failed with 'Unable to complete import: Error while importing backup: For input string: """"""""""""""""'|https://confluence.<USER>confkb/confluence-space-import-failed-with-unable-to-complete-import-error-while-importing-backup-for-input-string-998893140.html]"""""""	"""yeah, that will be intersting"" [SEP] ""This is a very good idea. While we understand that Atlassian recommends to rely on native DB backups for large instances, it would be great if there is a cleaner file that can fix the issues with the large backup xml file. Atlassian applications are being widely used for several years now. They should consider that the usage/size of the backup files would  have increased (in several 10s of GBs) and inbuilt back up strategy like xml should be more dynamic, intact and the import should be less time consuming. "" [SEP] ""+1    Last week I did a  Confluence backup xml that ran for 48 hours in a medium size customer, it failed to import due """"An invalid XML character"""", only after using the atlassian-xml-cleaner-0.1.jar it worked;"""	0.9816275	
CONFSERVER-59604	CONFSERVER	Suggestion	"""Bulk instead of individual e-mails from Confluence"""	"""""""+As a+ system admin  +I want+ Confluence to send notifications in bulk  +So that+ E-Mail servers are not overloaded with lots of individual e-mails, one for each update for each recipient, whenever a page gets updated.    h3. Problem Definition  Customers may face e-mail storms from Confluence due to notifications being sent for pages and blogs watched.  As Confluence generates one individual e-mail for each user, this can escalate to several users being notified for several pages, causing a heavy load on e-mail servers.    h3. Suggested Solution  Bulk e-mail notifications so that instead of one message per user, it could send one message for the total watchers or grouping them for configurable number if the watcher list is large, for instance, one message for each 30 watchers. (BCC them?)    h3. Workaround  None at the moment, but you can consider:  * Reducing the events notified:  [How to globally disable e-mail notifications with page content|https://confluence.<USER>confkb/how-to-globally-disable-e-mail-notifications-with-page-content-718670714.html]  * Increasing the time for batching e-mails:  [Email Notifications|https://confluence.<USER>doc/email-notifications-145162.html?_ga=2.217851798.1001520385.1583151685-296208751.1582325698]"""""""		0.9815663	
CONFSERVER-59431	CONFSERVER	Suggestion	"""Add option to strip images from email notifications """	"""""""Currently, email notifications do not include any images or other attachments. Instead, an empty box is shown with a question <USER> This is confusing and visually unattractive. Besides, it gives end users the impression that Confluence is not working properly.    People have been complaining about this for years, both in the Confluence and JIRA forums. See e.g. [this Confluence thread |https://jira.<USER>browse/CONFSERVER-9443?focusedCommentId=426627&page=com.atlassian.jira.plugin.system.issuetabpanels%3Acomment-tabpanel#comment-426627] and [this JIRA thread|https://jira.<USER>browse/JRASERVER-41675]    So why not add an option to the mail server configuration settings under Administration > General Configuration > Mail Servers, to strip all images / attachments from email notifications? This would be an elegant solution for end users (who would rather see no images at all than broken images) and also means no complex solution has to be built for handling permissions to download / view images from restricted Confluence posts or pages.  """""""		0.98147446	
CONFSERVER-56488	CONFSERVER	Suggestion	"""REST API needs ability to remove specific versions of a page"""	"""""""h3. Problem statement  The REST API methods in our [documentation|https://docs.<USER>ConfluenceServer/rest/6.11.1/] doesn't have a method for deleting a specific version of a piece of content.    If we run this command to remove an older version of a page, it returns 404 although the page exists and I have permission to delete it.      If we change the ID to the latest version of the page, then the content is removed.    h3. Suggestion  Provide a new method for removing specific versions of a content or modify the existing one so that it doesn't return a 404 for a valid content ID."""""""	"""This also affects our Confluence instance with more than 90.000 users.    We could not agree more with this request.    Why does the method return 404 for valid content ids?    It is such a big housekeeping use-case to delete old versions (and not the newest) of content.(e.g. older than x years getting easily from the database)    Would be really great if this does not return 404 for valid content id's:  [https://docs.<USER>ConfluenceServer/rest/6.11.1/#content-delete]     """	0.98113704	
CONFSERVER-59833	CONFSERVER	Suggestion	"""Add documentation for sending logs to an Elastic server"""	"""""""h3. Problem    It would be nice if we had documentation for sending logs to an Elastic Server.  h3. Suggested Solution    **Add documentation for sending logs to an Elastic server.       h3. Why This Is Important    It would increase the user's ability to manage how their logs are stored, empowering our users to better document their logs for future auditing.   h3. Workaround    _None as of this writing._ """""""	"""Current implementation has multiple datacenter nodes and multiple logs.   Would prefer to decentralized log this information to a single ELK stack somewhere, so a documented log4j entry would be quite helpful here."""	0.98110056	
CONFSERVER-58061	CONFSERVER	Suggestion	"""Changes for Cache Performance Tuning page"""	"""""""h2. Issue Summary    Our [Cache Performance Tuning|https://confluence.<USER>doc/cache-performance-tuning-169119133.html] page, currently states the following:  {quote}It is essential for the administrator of a large production installation of Confluence to size the caches to suit its environment.  {quote}  This can lead Administrators into tuning cache performance for cache performance's sake, without measuring what effect this has on customers/page loads. Thus we have no idea how effective the changes are, and much more importantly, if they are needed.  h2. Request    We've made the following addition to the page, just so we can better inform our customers.  {quote}(i) While this is an important task, having a comparison point is essential to help identify how effective the changes are, and much more importantly, if they are needed. (e.g. Comparing page load time, login time, <USER>).  {quote}  We'd like to have the changes made for all current and future versions of the page."""""""		0.9810581	
