issue_key	project	issue_type	summary	description	comments	design_prob	Label
DM-25701	DM	Story	"""Debug Vault token expiration and creation"""	"""""""Our Vault read tokens used by Kubernetes are expiring after a while, and we're not sure why. It may be due to incorrect TTL, or it may be due to something we don't understand. When issuing new tokens, it also seems to take quite some time before they start working.    This task tracks:    - Understand and document what the problem is.  - Add an alert for when Vault tokens are about to expire or have expired.  - Configure the TTL correctly and consistently and document how that is done.  - Investigate and fix issuance of new tokens.    DM-23487 isn't a strict dependency but probably should be done first. Ideally by the close of this story we should have a good tool set to automate inspection and issuance of Vault tokens and ideally storing them in 1Password."""""""	"""Christine got to the bottom of why Vault tokens expired (because vault-secrets-operator reset the lifetime). However, the other tasks in this story still need to be done."""	0.98489016	
DM-26617	DM	Story	"""Dome Control Software Development Support"""	"""""""Support activities for the development of low level dome control software development by EIE contractor. The activities include organization and attendance to technical meetings, review of documentacion, enforce compliance to requirements of software implementations, plan timeline of deliverables, provide technical support and guidance during development."""""""	"""Two dome software development meetings were organized, and both performed with attendance of EIE contractor developers. The meeting notes could be found at [https://confluence.lsstcorp.org/display/LTS/Dome+Software+Meetings.|https://confluence.lsstcorp.org/display/LTS/Dome+Software+Meetings]    Two tasks were the main focus of activities in this stage of the dome control software development. The first one concerns the programming of the PILZ hardware, associated with the Global Interlock System (GIS) on issues of safety. As documented in the previous sprint report (DM-26235), a fix was requested from EIE developers on the two signals that were absent in the programming. After a series of iterations, a complete fix was implemented from EIE developers and accepted by Rubin Observatory.    The second task relates to the implementation from EIE developers, of the dome motion control following a trajectory. It was not possible for them to achieve a satisfactory solution. We did perform then a special technical m"	0.9846289	
DM-25853	DM	Story	"""Weekly TMA Software Integration """	"""""""Time spent coordinating, creating agenda, followups, reporting and holding the weekly TMA Software Integration Meeting"""""""	"""Below are the topics, discussion, and actions items (in red) from todays Weekly TMA Software Integration meeting.     *How does Tekniker evaluate their algorithm that generates the motion profile for the CCW?*    * The TMA Software does not generate any motion profile for the CCW. Bosch drives are the ones who are responsible for generation the motion profile of the CCW.      ** To simplify, Position, velocity, and time are handed to the Bosch Driver and the Bosch Driver takes care of acceleration, speed, and Jerk.   *  Did Tekniker try unreasonable velocities and positions to test the rigidity of the system?   ** The rejection of unreasonable commands are not done by the Bosch Driver. The CCW will reject commands that are not allowed in speed and position. The drive will always used acceleration and jerk limits that are set in the CCW.   * How is the motion profile generated in elevation and azimuth?   ** The TMA Software creates the entire profile for this. The formulas are similar to ones that we s"	0.9846256	
DM-24405	DM	Story	"""Create Vault secrets for Michael Reuter"""	"""""""<USER>needs Vault secrets created for a private Docker repository, which will be used in the sandbox, NCSA teststand, summit, and base Kubernetes clusters."""""""	"""We don't have a good mechanism for transferring secrets, so I had him put it in a file in my home directory on lsst-dev01. Created the secret under the secret/dm/square/efd path and under k8s_operator for the base and summit clusters. I assume that NCSA teststand has access to the first path, same as the sandbox environment. (We need to standardize on Vault layouts at some point in the future.)"""	0.9844989	
DM-25953	DM	Story	"""Refine organization of test specification (test-case-list) and VE-list docgen templates"""	"""""""Following a detailed discussion between myself and [~<USER> today on managing the work remaining to complete test specifications and plans, and improving the associated workflows, we have the following suggestion:    Organize test specifications (which arise from folders of test cases in the Jira V&V system), as well as future documents organized as lists of verification elements, by grouping the items by the status of the Jira elements involved.    That is, for a test specification, within the current Section 4 of the document template, in which all the actual test cases are listed, create subsections for Draft, Defined, Approved, and Deprecated.  This will make it possible to use these documents more constructively to monitor the progress of development of approved test specifications.    Similarly, documents that are lists of VEs could have them grouped by their status."""""""		0.98421925	
DM-24573	DM	Story	"""Add configuration protocol to DCS"""	"""""""Make sure that the DCS can send configuration parameters to the lower level components."""""""	"""I implemented a basic function to send configuration parameters to the lower level components. The function checks the configuration parameter values against the (hard coded) upper limits for those parameters. It also converts any quantity to radians if necessary since the lower level components expect radians while the configuration parameters are commanded in degrees. If a parameter value is too large or a parameter is unknown, a SAL AckError is thrown.    The function is written based on the assumption that the configuration parameters are provided in a dictionary form which directly can be passed on to the lower level components (apart from unit conversions). This assumption may not be true and will be checked at a later moment."" [SEP] ""Thanks for the review, [~<USER>."""	0.9842063	
DM-24785	DM	Story	"""Create a semantic validator for Felis-format TAP_SCHEMA data"""	"""""""Providers of tables to the LSP-facing database(s) and TAP service(s) need to be able to provide the input to the TAP_SCHEMA metadata required for successful service of these tables.    In the DM design this input is provided in [Felis|https://felis.lsst.io] form.    Currently it's possible to validate that Felis files are _syntactically_ correct, but not that they contain appropriate information for use as TAP_SCHEMA.    The task here is to provide a tool that reads Felis files and applies some rules to give feedback on the semantic validity and usefulness of the information provided, e.g.:   * Are table_index values present, non-zero, and unique within a schema?   * Have a subset of columns been designated as """"""""principal""""""""?   * Are the """"""""description"""""""" fields non-empty?    The messages could be characterized by severity levels depending on whether they are purely cosmetic issues or ones likely to affect functionality."""""""		0.98404974	
DM-25838	DM	Story	"""Write unit tests for Measurement Tasks"""	"""""""We wrote a couple of unit tests in DM-25832.  This ticket is to write the rest of the unit tests.  This should encompas {{PA1Task}}, {{PA2Task}}, {{PF1Task}}, {{AMxTask}}, {{AB1Test}} and {{TExTask}}.  This should also include tests of configuration for each of those tasks."""""""	"""See PR for conversations."" [SEP] ""Just to capture some conversation on unit tests.  We made the decision not to try to test literally all the KPMs on this ticket as many of them are just configuration changes from one to the other: e.g. AM1, AM2, AM3.  Instead, we added a test for the configuration of the tasks to show that we can configure the tasks.  So if we test AM1 and show the task that computes AM1 can be configured, we should be fairly safe against regressions."""	0.98394644	
DM-26517	DM	Story	"""Simplify simulation mode support in BaseCsc"""	"""""""At present supporting simulation modes in CSCs requires overriding 3 methods: BaseCsc.implement_simulation_mode, BaseCsc.add_arguments, and BaseCsc.add_kwargs_from_args. Simplify this as follows:    Add a valid_simulation_modes argument to BaseCsc. Default it to None for backwards compatibility. If not None then do the following:  * Test the {{simulation_mode}} argument in the {{BaseCsc}} constructor.  * Make {{BaseCsc.handle_simulation_mode}} a no-op.  * Add a {{--simulate}} argument to {{BaseCsc.amain}}'s argument parser, if there is more than one valid simulation mode.    This will greatly reduce the amount of extra work needed by CSC authors to add a simulation mode.    Also convert at least one other package to use this new technique, to check the design."""""""	"""The ts_ATDome pull request demonstrates that the new technique does reduce boilerplate for supporting simulation. It is almost entirely deletion. The down side is that CSCs that do not support simulation will have to add one line to avoid a new deprecation warning.    I also cleaned up some CSC shutdown code (make sure the start task is canceled when closing the CSC), after running into a weird issue while writing the new tests.    Pull requests:  * https://github.com/lsst-ts/ts_salobj/pull/139  * https://github.com/lsst-ts/ts_ATDome/pull/32"" [SEP] ""Reviewed in GitHub."" [SEP] ""Merged to develop.    I also filed DM-26531 to track packages using this support (and any others that need v6, but this change is likely to be the dominant factor)."""	0.98390317	
DM-24014	DM	Story	"""Investigate the possibility to improve the release process"""	"""""""Considering the actual release process, made of multiple steps, investigate is there is a way to improve the process. Possible ideas:   * remove unnecessary steps, if any   * split the release pipeline in smaller blocks   * promote existing builds to be a release"""""""	"""Summary on the proposed ideas:   * All steps are needed (if we build)   * Splitting the pipeline definition, we will not gain in speed   * Promote existing build, may require a full new implementation on top of what we have already    We could add some logic   * When we start the process, if the release candidate is exactly the same a weekly   ** This duplicate stuff in eups.lsst.codes, but should not be a problem   ** This requires to play a bit more with eups and see which possibilities it offers   * We could just do a git tag over the same tag   * But we need to generate src and binary pkgs, and this is what consumes time   * We could try to simplify this, seeing if it is possible just to do an eups copy of the existing package       * If the official release is then equal to the first release candidate we can do the same as above   * Or, we should build, exactly as we do now.   * All actual steps are required   * In this optic, we would introduce extra logic, that maybe not as beneficial as expected    "	0.9836414	
DM-25717	DM	Story	"""Update LSP Requirements (LDM-554) to reflect RFC-651, RFC-652, RFC-700, and RFC-704"""	"""""""RFC-651 and RFC-652 concern clarifying the """"""""VO first"""""""" design for the LSP API Aspect.    RFC-700 concerns adopting HiPS and MOC in the LSP.    RFC-704 concerns pinning down a specific minimal version of VOTable to be used in the Science Platform.    Implement these in the MagicDraw source for LDM-554."""""""	"""Folded in RFC-704, which produces a consequential change to LDM-554 based on an upstream change to DMS-REQ-0078 in LSE-61."" [SEP] ""Manual """"redline"""" of LDM-554 in LaTeX pushed to the ticket branch for this ticket.    Implementation in MagicDraw will follow.  (At the moment my installation of MagicDraw 19.0 SP3 is unusable due to an apparent infinite loop in a thread or similar behavior.)"""	0.98363173	
DM-24255	DM	Epic	"""TMA Work Phase 4"""	"""""""TMA Training & Review of LabVIEW-based vendor software.  Includes on-going effort to add salobj CSC to the codebase.    This is a continuation of DM-19878, DM-21537 & DM-23115"""""""	"""Hi Tiago - it looks like the story points on this epic are used up.  Work continues in DM-25842.  Please review for completeness so we can close it up.  Thanks."" [SEP] ""A substantial amount of work on TMA software was accomplished. We now have software simulators we can run to test the interface with the pointing, rotator and the OCS systems. Some great progress was also made in interfacing with the vendor."""	0.98359054	
DM-25942	DM	Story	"""Provide guidance in the developer guide about log levels, raise, and error handling"""	"""""""While exploring some HSC jointcal logs, I was reminded that we don't have guidance on how to handle """"""""not quite failure but possibly bad"""""""" situations. For example, an anomalously high chi2 at the end of a fit. Right now, for some of those cases jointcal emits a {{log.error}} message, because I felt that {{raise}}​ing an exception was not quite appropriate. In a private slack conversation on this topic, [~<USER> disagreed, suggesting that writing output and then raising was the correct approach. However, I'm not sure that that can work in the gen3 world, where Task output is fully decoupled from the algorithmic code.    I dug up [this 2 year old Community post|https://community.lsst.org/t/warnings-or-other-not-errors-in-the-stack/3452/8] on the same topic, where I also reference a related slack discussion. Our dev guide does not provide guidance on how to handle various error conditions, and we do not have any systems for analyzing logs to look for error messages beyond `grep` (which doesn't scale well to the amount of logs we produce, since someone has to do the grepping in person).    This ticket is for [~<USER> to come up with some such guidance. I don't know if that would result in an RFC, or if he should just write a section in the dev guide and we'll start using it."""""""	"""Note that we do have [guidance on logging levels|https://developer.lsst.io/stack/logging.html#log-levels], although it doesn't quite agree with the [Log4J definitions|https://musigma.blog/2017/11/06/logging.html] (in particular for {{warn}} and {{info}}).    I'm a little alarmed by the discussion cited in the issue description, since log-and-throw is generally considered an anti-pattern (the advice is that logging should be treated as a form of error handling). So I'd prefer an RFC for something this far-reaching, just to make sure we all agree on what should be done and why."" [SEP] ""{quote}  I was reminded that we don't have guidance on how to handle """"not quite failure but possibly bad"""" situations. For example, an anomalously high chi2 at the end of a fit. Right now, for some of those cases jointcal emits a log.error message  {quote}  Not because I want to quibble, but because I think it's genuinely germane to understanding the issue: the situation described to me was “the code can fail and nobody notic"	0.98353183	
DM-25158	DM	Story	"""Allow non-saluser users to run jobs inside containers made from develop-env"""	"""""""The problem:    Jenkins runs under jenkins user. When starting a docker image, jenkins user (1003:1003) is hardcoded and passed to the container. There is a lot of workarounds, involving root user etc, all due to fact that /home/saluser is not readable to anybody else than saluser.    Possible solutions (in arbitrary order):   # add jenkins user/user with UID 1003 and give it some basic rights          2. /home directories are designed to hold user's content. What we see there is a project-wide infrastructure being kept in an arbitrary user home directory and used throughout the project. One obvious solution would be to run chmod a+rwX -R /home/saluser as root somewhere during building the container          3. probably better would be to abandon /home/saluser, and replace it for storage with e.g. /lsst, /vro or /opt/lsst or .. _(LBTO uses /lbto to keep project-wide stuff, and although that looks as a brutal attack to the Unix filesystem, it works - no need to store stuff important for us in /opt; probability some UNIX FS standard will in future use /lsst or any of the proposed directories is close to 0; if /lsst is controversial for storing dev repos, make it /lsst_repo, /lsst_dev/, /lsst/dev..)_ Give write rights to everybody in this develop dir, and make available command (with +s to root) to turn those into write protected directories. That way when building and installation of the software is finished, this script can be called, turn everything important into non-writable, making it impossible for users running container to modify its content (_any user can still run container with -u 0:0 if he/she/it would like to modify it's content)._    The fact that we will lose security for a while when building images is for me irrelevant - as noted above, anybody usually can run a container as root user as a workaround. As noted above, a script can be made to turn security back on for production images (and Jenkinsfiles can be configured to check for this after building Docker production Images..).    A note about directory: while /opt is used for third party packages, as noted above, this is proposed for LSST internal installations/containers, stored under lsstts org, and used primarily for LSST work. Once we have the installation process documented (in Dockerfiles building the containers), anybody can modify it to store packages as needed under /opt/mybestproject .. The distinction between /opt/lsst and /lsst is in this sense minimal, and /lsst will save a few bytes and keyboard hits while make the dir easier to notice and remember."""""""	"""I tried to chmod a+rwX -R /home/saluser, which fixed my problem I am encountering (attaching to image as -u 1003:1003):    [I have no name!@1759be2596e3 repos]$ source /home/saluser/repos/ts_sal/lsstsal/salenv.sh   bash: /home/saluser/repos/ts_sal/lsstsal/salenv.sh: Permission denied    after chmod:    [I have no name!@1759be2596e3 ~]$ source /home/saluser/repos/ts_sal/lsstsal/salenv.sh   SAL development environment is configured         I am willing to do the changes as PR once we find consensual solution."" [SEP] ""A comment: repos are stored and then setup -r  to make them available in Python path. Having task that will install repo somewhere (/lsst/python, /lsst/lib/python) and have this in PYTHONPATH for container would be great. See for workarounds in e.g. ts_MTAOS Jenkinsfile, calling setup -r before running MTAOS tests."" [SEP] ""The path of """"/opt/lsst"""" is used in DM docker image for the scientific pipeline stack."" [SEP] ""An additional argument for fixing this problem: Jenkins keeps branch workspace."	0.9833629	
DM-25355	DM	Story	"""Add support for defining schema version defined by daf_butler"""	"""""""AS discussed in DM-24803 we need a way to manage schema versions defined in daf_butler. This needs some additional decisions though:  - do we want one global schema version or per-component  - datastore seems to be special case  - dimensions is also very special  - how do we detect schema change  - etc."""""""	"""I have an initial implementation of defining and using versions, however there is a complication that I did not anticipate and I do not know yet how to work around.    The issue is with the initializing registry database. I want to store schema versions in the attributes table and I need to do it exactly once when database schema is initialized. I though that initialization is a controlled process, that is we initialize it once and only once. Registry constructor has a {{create}} argument which, I think, is used to trigger creation of the registry schema, naturally I though I'd use that same argument to trigger population of the attributes with versions. But I discovered that this assumption is not holding, in the unit tests I see cases where that logic breaks:  - many cases when registry is instantiated with {{create=False}} on an empty database, I think this works because sqlite database knows to always set that flag internally for in-memory database  - few cases when Registry is instantiated twice with {{"	0.98320884	
DM-27073	DM	Story	"""Design Postgres schema for OWL messages"""	"""""""Design Postgres schema for the table holding observatory-wide logging messages.    Also:  * Get Postgres running locally  * Figure out how to run Postgres somewhere that the deployed system can access."""""""	"""Here is my first draft proposed schema for the {{owl_messages}} PostgreSQL table.    "" [SEP] ""Butler registry has the exposure ID integer and the observation id (which is called """"name""""). The name is the less mangled one so is the one that I think I would prefer to use here as the primary. Note that we also need instrument -- this is especially true if you are using exposure_id integer since you can easily end up with LATISS and LSSTCam ending up with the same integers (even if they have differing observation ID strings).    I'm not at all certain that we want to combine the observation log schema with the general time-stamped comment system. The """"date_applies"""" field is only relevant for the general commenting and the exposure_id and instrument are only valid for the obslog. It would be clearer if we made them distinct and would simplify validation by insisting that you always specify obsid etc.  The obslog message doesn't have to worry about """"time of event"""" because it's directly linked to when the obse"	0.98316586	
DM-24266	DM	Story	"""Investigate Faust for the kafka-aggregator app"""	"""""""As proposed in DMTN-082 the LSP users are generally interested in telemetry data at a frequency closer to the cadence of the observations.     The original proposal is that “all telemetry topics sampled with a frequency higher than 1Hz are (1) downsampled at 1Hz and (2) aggregated to 1Hz using general statistics like min, max, mean, median stdev”.     Commands and event topics should not be aggregated as they are typically low-frequency and can be read directly from the raw EFD data sources.    Another aspect of the aggregation is to resample the telemetry topics in a regular time grid to make it easier to correlate them.    The aggregator will produce a new set of aggregated telemetry topics in Kafka that can be consumed by a connector and stored in a specific format. In another ticket we'll use the parquet data format to store the aggregated topics.     In this ticket, we'll investigate and evaluate [Faust|https://faust.readthedocs.io/en/latest/], a Python asyncio stream processing library. Faust supports Avro serialization and multiple instances of a Faust worker can be started independently to distribute stream processing across nodes or CPU cores.    """""""	"""This ticket accounts for investigation work before adopting Faust. As a deliverable I would point to the aggregation example in the [kafka-aggregator repository|https://github.com/lsst-sqre/kafka-aggregator].     See also the README in that repo for preliminary documentation about the use of Faust in this project."""	0.98313177	
DM-24300	DM	Story	"""Create Gen3 repo from testdata_jointcal"""	"""""""When planning PipelineTask conversion of FGCM, we recognized a Gen3-converted testdata_jointcal repo as a useful prerequisite (presumably the same is also true for a PipelineTask conversion of jointcal).    I'm not familiar enough with the structure of that package to have a plan in mind for how to organize things (or whether to try to convert the HSC data separately and before trying to convert the DECam data - I assume we'll defer the CFHT regardless).  Given that there is data from multiple instruments here it could also be an interesting test of making multi-instrument Gen3 repos, but we shouldn't let that block getting something usable for PipelineTask testing.  I'm hoping [~<USER> (who now knows both about this data and gen2to3) might have some thoughts on those points.    [~<USER>, if we can get this scheduled to be done by someone more familiar with the conversion code this month, that will open up [~<USER> to work on the actual FGCM conversion next month.  I don't _think_ it should be a lot of work, but again, I'm less knowledgeable about this package than others."""""""	"""In theory converting those two instrument gen2 repos into one gen3 repo with softlinks should be a couple of commands and a bit of a wait. I have already created gen3 repos with multiple instruments using the conversion command. In practice it doesn't seem to work because the HSC repo doesn't have any raws in it but the conversion script tries to get raws and fails.  DECam seems to fail for the same reason but with a different error message.    The CFHT conversion would require we sort out gen3 in obs_cfht. That should be fairly straightforward but I've been told before now that it's not that important for people."" [SEP] ""Ugh, I had no idea we had repos in the wild with no raws (or links to parent repos with raws).  Probably best to just manually make a YAML file here with the visit and exposure dimension rows normally populated by raw ingest, and import that before the conversion as a one-off, though the conversion code may also need other minor changes.  I'm totally fine with continuing to defer CFHT."" [SE"	0.9830609	
DM-26663	DM	Story	"""Add metadata passing to all base classes and run methods"""	"""""""Update all of the base classes in metric-pipeline-tasks to pass dataIds from the runQuantum method to the run method. This will enable us to extract info such as filter, etc. from the dataIds."""""""	"""For an example of the type of change we're considering, see [this git diff|https://github.com/lsst-dmsst/metric-pipeline-tasks/compare/u/<USER>filter_test#]"" [SEP] ""Implementing this for `VisitAnalysisTask` is straightforward, but for the matched catalog tasks it is trickier. These tasks create a matched catalog, which then doesn't have dataIds associated with it. Does that mean we should just implement this dataId passing for tasks that do _not_ use matched catalogs?"" [SEP] ""Not implementing metadata for matched catalogs, since that would need to be done differently. The metadata are passed to the matching routine, and will need to be added as columns to the matched catalog.    For that process, created tickets DM-26673 and DM-26674."""	0.98305905	
DM-26865	DM	Story	"""Implement logic in the Dome CSC to handle responses form the LLCs"""	"""""""Currently the Dome CSC sends commands to the LLCs and receives replies but it doesn't act on the replies. For instance, the LLCs report how long it will take to execute the command. This ticket is for implementing monitoring of the command execution."""""""	"""The logic to return the duration of the command execution of the azimuth and elevation LLCs was implemented in DM-25189."""	0.98302346	
DM-26753	DM	Story	"""Investigate the timing of prompt processing jobs"""	"""""""Investigate the timing of the prompt processing system using the evolving prototype as a general benchmark. Identify bottlenecks and consider solutions."""""""		0.9827278	
DM-27052	DM	Epic	"""SQuaSH API and Telemetry infrastructure"""	"""""""This epic captures work in two of our core metrics and telemetry systems, SQuaSH and EFD, as well as related ArgoCD and Kafka work.     It includes:    * Continuation of a sprint resolving technical debt on the SQuaSH APIa  * Move to CMAK or other open source replacement for the Confluent control center in the EFD """""""		0.9827	
DM-24938	DM	Story	"""Add system for pre-fetching, caching, and in-memory joins of dimension information"""	"""""""DM-24734 revealed that repeated lookups for the same dimension records make up a significant fraction of both Gen3 RC2 bootstrap (~47% in Oracle) and QuantumGraph generation (17% in SQLite).  This could be at least mostly addressed by caching more of those lookups, but we need to define interfaces that allow user code to make it clear when caches can be expired, and it would be even better to be able to do bulk fetches of these records to populate those caches up-front.    At the same time, discussions with [~<USER> about DM-21904 have revealed a very similar use case for pre-fetching and then making simple relationship queries (e.g. """"""""give me the tracts related to this visit"""""""") against an in-memory data structure.    I have an idea for how to deal with both of these together, and I think I just need to work out the interfaces in more detail with Nate to ensure it will meet his needs."""""""	"""Current design sketch: https://gist.github.com/TallJimbo/1a2262743e5bfc34a8c1dd6100ea98d9"" [SEP] ""This has moved away from the original ticket description, in the direction of putting original query results into a temporary table so we can do the follow-up joins and other queries in the database without having to repeat the original big query.  The functional implementation is done, but it needs lots of documentation and commit-cleanup, and I need to check the test coverage (for the most part, the new functionality is covered by one mega-test I added at the end)."" [SEP] ""I've just finished the first profiles for QuantumGraph generation with this branch.  Let's start by recapping where we were when we started - basically the status at the end of DM-24734, but I've re-run those profiles against the w_2020_25 and am reporting those more recent results to make sure it's a fair comparison for this branch.    Test is building a single-tract quantum graph for the full DRP Gen3 pipeline, with the database loaded w"	0.98265797	
DM-24677	DM	Story	"""Investigate SALPY salobj Unit Test Skipping Problem"""	"""""""Currently ts_salobj's CI buyilds the salpy unit tests because it uses the ts_idl conda package which by design does not provide the salpy libraries. I need to determine a way to handle skipping and un-skipping of the tests. Which means that I also need to determine a way to build the correct salpy libraries given a version of SAL and the XML."""""""	"""[https://github.com/lsst-ts/ts_salobj/pull/104]    [https://github.com/lsst-ts/ts_Dockerfiles/pull/76]"" [SEP] ""So, I think Eric did a great job with this task. But I would like to hold up on merging the PRs he created for the tasks. I think his solution will work pretty well but, I would like to have it implemented slightly different.    As we spoke during the meeting on Thursday, I think what should be done is that we create a conda package with the salpy libraries and host it on our anaconda organization. Eric called them {{salpy-test}} but I would like to propose we call it {{ts-salpy-test}}, to follow the standard. Then we will create a job to pack it every time we have a new SAL/XML version and update it.     My proposal is, we close this task, as it accomplished the goal and create a new task for the implementation. "" [SEP] ""[~<USER> and [~<USER> agreed that this task (as the name said) was an investigation effort. So we are ok not merging the PRs listed above. We will have a different ticket with t"	0.9826485	
DM-27260	DM	Story	"""Change panDA code distribution to use preexisting mechanisms"""	"""""""Currently LSST code is built specially for the panDA experiments that [~<USER> is doing. Change the way we distribute the code to either use the official docker containers (which would let us pick daily or weekly releases) or the CernVMFS weekly distributions."""""""	"""So as I understand it the situation right now is:   # We have a re-purposed ATLAS-based panda-pilot Docker as the GKE payload   # Within this image, the panda-pilot pulls a singularity image from Google cloud storage that contains @<USER>s hand-built LSST software image – which is itself converted to singularity from a docker container he has.    correct so far? If so an ideal end-state would be having a single GKE payload (Docker image) that contains both the panda-pilot and the LSST software and no need for another container.    This will hinge on how the panda-pilot software is published/available for use.   # The easiest way IMO to accomplish this would be for the panda-pilot to be available as a layer where we could take the nightly LSST image and combine it with the panda-pilot in a new image.   # Failing that and if CVMFS _is_ required to distribute the panda-pilot we can have as an end-state a single Docker image combining CVMFS and the LSST nightly, from which we access the pilot in CVMFS and go f"	0.98264426	
DM-24688	DM	Story	"""Deploy the EFD on the Kueyen cluster at the base"""	"""""""We need another instance of the EFD at the base to record data from ComCam while the Summit is shutdown.     An EFD at the base was in the plans anyway and will serve as an intermediate step in replicating data from the Summit to LDF, and as a natural backup of the Summit EFD.     SQR-034 needs to be updated to reflect retention policies for the Base EFD, replication configuration, etc."""""""	"""Deployment configuration for the base EFD was added to the {{argocd-efd}} repository and applied to the Kueyen cluster. The experience with Rancher was pretty slick. I was able to get a kubeconfig from the UI and discover the Storage Classes available, it also provides useful information about the cluster health [https://rancher.ls.lsst.org/]. Thanks [~<USER> for putting this together I think it complements very well the Argo CD UI [https://kueyen.lsst.codes/argo-cd/applications]    Secrets for this deployment were added to Vault and service names created at route53, authentication for Chronograf and Control Center is currently done using GH OAuth.    SQR-034 was updated with the URLs for the services:    Chronograf: [https://chronograf-base-efd.lsst.codes|https://chronograf-base-efd.lsst.codes/]    InfluxDB HTTP API: [https://influxdb-base-efd.lsst.codes|https://influxdb-base-efd.lsst.codes/]    Kafka Control Center: [https://control-center-base-efd.lsst.codes|https://control-center-base-efd.lsst.codes/]   "	0.9826082	
DM-24425	DM	Story	"""Deprecate begin_<command> and end_<command> methods in BaseCsc"""	"""""""The begin_<state> and end_<state> methods turned out to be a bad idea. Raise deprecation errors when they are used, if possible (this may be a bit tricky, but we could """"""""call if found"""""""") and file a ticket for removal."""""""	"""Deprecating the begin_<command> methods turns out to be impractical because the basic do_<command> methods do useful checking that would be difficult to obtain if subclasses had to override these methods.    However, the end_<command> methods are less important, because the checking has been done by then. Still, if one overrides do_<command> to obtain end-of-state-transition behavior then it is crucial to call super().do_<command> first, or that checking will not be performed. To avoid the risk of getting this wrong it is safer to leave the end_<command> methods in place."""	0.98248154	
DM-24830	DM	Story	"""Create dataset class for processed bright star stamps"""	"""""""As part of bright star wings/extended PSF model (DM-23785), we will extract stamps around bright stars from calexps, apply some preprocessing, then save these (along with some metadata) to disk.    The reason this is needed is the code for DM-23785 will rely on coadding a very large number of small cut-outs around bright stars, from different calexps, together. These require some preprocessing steps, such as a normalization step, before being coadded. Since we cannot possibly store all stamps in memory at once, we cannot do this processing on the fly before coaddition, hence the choice to save them to disk.    Longer term, this choice will also enable us to change the way we build the extended PSF (aka bright star wing) models without having to redo the processing. As an example, we might (and likely will) come to realize we want a different extended PSF model for each CCD, or at least per some subregion of the full focal plane. If our initial run had all stars stacked together to build a single, constant model, we could reuse the processed stars saved at this stage to build the new models.    Regarding normalization of the stamps: while this will be carried out in the code for DM-23785, it is worth mentioning here. Since very bright stars are saturated, and otherwise contain various ghosts around their center, we cannot use usual (say, aperture) measurements of their flux. What we will do is instead integrate their flux in an annulus of constant radii around their center, far out enough that most ghosts are contained within the inner radius and do not impact this """"""""annularFlux"""""""" measurement. These values (one per star/stamp) are one of the things stored in the dataset introduced by this ticket. These only make sense in relation to one another if the annulus definitions used are the same; the class therefore contains checks that the same annulus radii (both inner and outer) are used, every time new stamps are added to the collection.       This ticket will add the class itself, and the associated info in obs packages.  """""""	"""Thanks for agreeing to review this, Nate!    As my first serious PR, I am afraid there is a chance this one will be """"not quick""""."""	0.9824285	
DM-24533	DM	Story	"""Define and document """"address space"""" for origin IDs"""	"""""""DM-21794 will split the dataset primary key into a compound key containing and autoincrement field and an """"""""origin"""""""" integer that represents _either_ (depending on the dataset type):  * the data repository or (in the future) data repository layer in which the dataset originated (e.g. DBB Chile vs. US endpoint, Bob's personal data repo layer vs. Alice's personal data repo layer in a multi-user multi-layer registry);  * for raws (and perhaps one or two other dataset types), an ID that corresponds to the instrument that produced the dataset, enabling a mangling of the exposure+detector IDs to be used instead of the autoincrement value, making the IDs for these datasets globally consistent.    To make this work, we need to decide how to assign those origin IDs, and that involves some careful thought about how to split up the address space (I'm assuming this will be another uint64, so we've got plenty of space) for both known entities, those we can partially predict (""""""""we will have per-user layers, but how many?"""""""") and those we can't predict at all (i.e. just reserve blocks of integers for later use).    We also need to decide how to manage that address space going forward:    - what is the source of truth (in the source code?  In a LDM document?)    - what is the procedure for using making use of address space we've reserved?   - how do we assign addresses to instruments/obs* packages?    I'm expecting the outcome of this ticket to be a document (DMTN or confluence).  If the proposal is to do a lot of it this in code or configuration that lives with code, prototyping that in daf_butler or another git repo would be welcome, even if it doesn't do anything yet."""""""	"""This has come up again in the context of Data Preview 0 in the sense that there is a possibility of the IDF and IN2P3 processing a subset of the DC2 data and we'd presumably like the raw data to share the same dataset_ids (invariant during ingest) for when we try to put the independent output runs back into a single combined registry. Or am I misunderstanding the point of this ticket.    For raw data isn't """"origin"""" effectively the instrument name and the exposure_id the unique part that is invariant?  "" [SEP] ""I don't think this is hard at all for raw data alone. That is probably as simple as determining how to map each instrument name to an integer.    But if we want to use origin values to differentiate users in a multi-user system, we need to decide which origin values are reserved for instrument raws, and which ones are reserved for users, and that seems like something we should at least think a little bit about before assigning some origin values to instruments."""	0.98233944	
