project,issue_key,issue_type,design_score,confidence_tier,n_reason,summary,description
NEXUS,NEXUS-20428,Bug,0,1,bug_type+score_0,"""/rest/internal/ui/routing-rules assignedRepositoryCount is always 0 and assignedRepositoryNames is always null""","""""""If you assign a routing rule to a repository, the assignedRepositoryCount is always zero ( 0) and assignedRepositoryNames is always null         h4. Expected    If intentional to include these two attributes, fix the values.  If unintentional to include these two attributes, remove the attributes.     """""""
NEXUS,NEXUS-20431,Bug,0,1,bug_type+score_0,"""Unsupported major.minor version on NXRM2 launch""","""""""On launch of NXRM2.14.13 (new machine) I saw several errors:  java.lang.UnsupportedClassVersionError: org/sonatype/nexus/bootstrap/jsw/JswLaunch : Unsupported major.minor version 52.0"""""""
NEXUS,NEXUS-20455,Bug,0,1,bug_type+score_0,"""Assigning nx-roles privilege does nothing without privilege permission""","""""""I assigned the nx-roles-all privilege (and no other privilege) to a user and saw no access granted to anything in the UI.  My assumpion was I'd be able to see the Admin -> Security -> Roles page.  Currently access to that page seems nx-all or nothing."""""""
NEXUS,NEXUS-20457,Bug,0,1,bug_type+score_0,"""Preview is not allowed but button is enabled""","""""""I created a user and gave them the nx-selectors-create privilege.  I noticed that the Preview button was enabled but when I clicked it I got the below error.  I was subsequently not able to preview the selector.  I did try giving myself full repository-admin/view privileges in case it was because of the repo dropdown but no dice.  I am not sure why the button is enabled if you cannot use it (I suspect oversight but not sure which way) so am filing a bug.    The same occurs for the nx-selectors-update privilege.        """"""""Workaround"""""""" is to grant nx-selector-all privilege (or nx-all)."""""""
NEXUS,NEXUS-20461,Bug,0,1,bug_type+score_0,"""Read only text in UI very light/almost unreadable""","""""""Yesterday, I assigned myself a read only privilege (content selectors, i.e. nx-selectors-read)  and noticed that the text on read only was IMO super light and barely readable.  See attached.  I subsequently checked repository and this affects that too, so is not just content selector page.  I floated this by the team and this is the resultant ticket.    I believe this may have changed in the semi-recent past but didn't actually check for regression/when.  I can if desired."""""""
NEXUS,NEXUS-20463,Bug,0,1,bug_type+score_0,"""Search UI sometimes shows custom search results, sometimes no results""","""""""I noticed when I first click on the search left nav item, it says no results are found.  I believe this is as intended.  However, I noticed when I click into custom search results (like a format) and click back to main, the results of the format remain.  I am not sure this is a bug or not (seems inconsistent) so filing for analysis.  I've attached a video in case I'm not explaining well.    The results seem to persist until you refresh your browser or you login to an account with different permissions."""""""
NEXUS,NEXUS-20474,Bug,0,1,bug_type+score_0,"""Possible to create an invalid format in cleanup policies via scripting""","""""""Using the attached script, I changed the format to maven and submitted successfully, creating the Cleanup policy.  Later I realized the format is """"""""maven2"""""""" so this was allowing invalid formats.  I reproduced this with """"""""randomword""""""""."""""""
NEXUS,NEXUS-20476,Bug,0,1,bug_type+score_0,"""Proxied apt repo does not merge cached packages into metadata""","""""""When using a proxy apt repository packages are cached in the proxy, however once versions are removed from the host repository those versions are also no longer downloadable through the proxy repository even though the packages are available in the cache.         This most likely is caused by not enhancing (merging) the host repository metadata with metadata related to the cached packages not available in the host repository anymore.         Without merging cached packages back into the host repository metadata the proxy repository is almost unusable for reproducible package distribution setups.         *Note*: the snapshot feature does not solve the problem completely as snapshots are always done based on current host repository metadata, hence subsequent snapshots lose older versions not present on the host repository anymore.      """""""
NEXUS,NEXUS-20479,Bug,0,1,bug_type+score_0,"""Stored XSS Vulnerabilities""","""""""Two stored cross-site scripting vulnerabilities have been fixed. Both required elevated privileges to exploit."""""""
NEXUS,NEXUS-20621,Bug,0,1,bug_type+score_0,"""Compensate for leading slashes in Ruby blob properties files.""","""""""The blob/metadata reconciliation task breaks when it encounters these leading slashes in blob properties.    Implement an upgrade step to cleanup ruby blob properties and also make the integrity check more resilient in the face of present or missing leading slashes."""""""
NEXUS,NEXUS-20626,Bug,0,1,bug_type+score_0,"""CVE-2019-5475: OS Command Injection vulnerability""","""""""A vulnerability has been found that can allow user's with administrative privileges to run processes on the target server, that the nxrm os user has access to"""""""
NEXUS,NEXUS-20674,Bug,0,1,bug_type+score_0,"""Error Uncaught TypeError: Cannot read property 'timerId' of undefined after upgrade to 3.18.0""","""""""Hi,    I have recently upgraded Nexus to latest version 3.18.0-01    When I am trying to logout from Nexus, I am getting below error. Please advise    *_{color:#000000}Error{color} {color:#000000}Uncaught TypeError: Cannot read property 'timerId' of undefined ({color}[http://delivery-artifacts.corp.xerox.com/static/rapture/baseapp-prod.js?_v=3.18.0-01&_e=OSS:1]_*"""""""
NEXUS,NEXUS-20684,Bug,0,1,bug_type+score_0,"""docker proxy outbound socket connection not reclaimed in a timely manner""","""""""The full extent / impact of this apparent bug is not yet known, but what is happening is certainly not desired.    1. Using 3.18.0, with SSL configured, create a docker proxy repo named docker-mcr with remote URL to https://mcr.microsoft.com with NXRM https proxy repo port 8085. Leave all other proxy repo settings at the default.  2. Using docker CLI on Mac OS, try this pull command against docker-mcr repo:      3. After the docker command is finished, take a NXRM thread dump. You will see a RUNNABLE qtp thread still in use waiting on Socket read:      4. Now stop the NXRM process. Stopping the NXRM process will hang, trying to clean up the stuck threads. Eventually you see:        As evidenced by the above logging statements, the stuck thread seems to remain until the server is stopped.    Worse, the more requests that are made for the same manifest, the more """"""""cooperating"""""""" threads stack up, stealing a thread for the limited Jetty thread pool and the outbound connection pool as well.    Lastly, the request.log never contains the original request that hung ( the request logging stopped before the thread finished )    """""""
NEXUS,NEXUS-20708,Bug,0,1,bug_type+score_0,"""Upgrade wizard always prompts to disable anonymous access""","""""""When upgrading to Nexus 3.18.0 from a previously configured version, the upgrade wizard always prompts about enabling anonymous access.  Why is this done? If the instance was previously configured to allow anonymous, we should respect that setting.  Someone who isn't looking closely or doesn't understand could accidentally disable anonymous access. In most organizations, this would result in a ton of builds breaking.    *Expected:* In the wizard, if anonymous access had been enabled prior to the upgrade, then the wizard should default to having anonymous access enabled (and should be disabled if anonymous access had been disabled). For new installs, anonymous access can be defaulted to disabled.         """""""
NEXUS,NEXUS-20721,Bug,0,1,bug_type+score_0,"""Group metadata not updated when a yum proxy repository's remote URL is changed.""","""""""# Set up a yum proxy with an incorrect URL, and put it in a yum group repository.      # Add a yum hosted repository to the group with metadata depth of 0.    # Upload an rpm to the hosted repository.     # Retrieve the repomd/repodata.xml file through the group.   # Fix the proxy's remote URL, and download the repomd.xml file through the proxy.    Now try retrieving the the repomd/repodata.xml file through the group again. Observe that the metadata is not updated. Invalidating the group's cache does not fix this.    Expiring cache in either the proxy or group repository does not fix this.  Not sure if that is a separate bug, or if it is another symptom of the same bug.    The only workaround I have been able to find is to delete the group repository and recreate it.    I've attached an NXRM 3.18.0 work directory that is in this state."""""""
NEXUS,NEXUS-20829,Bug,0,1,bug_type+score_0,"""Correct the upgrade screen to state that multiple upgrades from Nexus 2.x to 3.y is not supported.""","""""""The Nexus 2.x to 3.y upgrade documentation clearly states multiple upgrades is not supported and the upgrade should be done on one shot.  {quote}Using an existing installation of Nexus Repository Manager 3 populated with data and configuration as the target repository manager is not supported. The upgrade should be done against a new Nexus Repository Manager 3 installation (a single node, not HA) that does not contain existing configuration. _*Note that this means the upgrade must be done in one shot, running the upgrade multiple times is not supported.*_  {quote}  [https://help.sonatype.com/repomanager3/upgrading#Upgrading-Upgradingfrom2.xto3.y]         The upgrade screen in Nexus 3 states the following, which is incorrect and should be corrected to state the same as the upgrade documentation.  {quote}Upgrade is incremental. We recommend upgrading one or two repositories first to ensure that the process works, then repeat the process and upgrade the rest.  {quote}       !Nexus-3-upgrade-screen.png|width=790,height=321!"""""""
NEXUS,NEXUS-20834,Bug,0,1,bug_type+score_0,"""nx-ssl-truststore-update does nothing but grant read privilege""","""""""I granted a role (and user) the nx-ssl-truststore-update privilege and but this seems to grant the same permissions as the nx-ssl-trustore-read privilege, which seems to mean it does nothing.    My understanding is there may be privileges based on BREAD or CRUD that just exist because of that model and I suspect this is one of them but am filing for analysis."""""""
NEXUS,NEXUS-20874,Bug,0,1,bug_type+score_0,"""not able to edit local user""","""""""I'm not able to manage a particular local user in nexus oss 3.14. Options to delete user/change password are greyed out    We noticed this problem when application using this particular user id was not able to retrieve artifacts after Aug 1st. With different user id(same permissions), application is able to retrieve all artifacts. Only this user options are greyed out, rest of the ids are manageable.    I want to delete this user and recreate it - please help me troubleshoot the issue    I'm logged in as admin and this user is not part of ldap realm"""""""
NEXUS,NEXUS-20923,Bug,0,1,bug_type+score_0,"""Error 500 on bad routing regex when testing""","""""""I noticed that if you enter bad regex into a routing rule and click test, the UI fires a 500 error and the below in the nexus.log.  There is validation of the regex on save as well as the error relays it's bad, so the 500 errors seems overkill to me, seems the error could be defined in the popup or even validation performed.    """""""
NEXUS,NEXUS-20933,Bug,0,1,bug_type+score_0,"""Fetching Go dependency from sub-folder of git project fails""","""""""Including a dependency that is in a sub-folder of a git project will fail in NXRM but works when pointing to Athens. In the below example the project that causes an issue is CRDB from https://github.com/cockroachdb/cockroach-go      To reproduce create a simple go project with the following class. Set GOPROXY to point at NXRM and then build the project.      This will result in the following error        NXRM throws the following exception    """""""
NEXUS,NEXUS-21005,Bug,0,1,bug_type+score_0,"""Selecting a 2nd cleanup policy with different criteria keeps the 1st criteria selected""","""""""It was noticed when browsing cleanup policies, if you select one with criteria selected, then click to the list and click a second one with different criteria, it keeps the first criteria selected.  See attached vid.    Repro steps (example):  Setup) Create a policy with name and format defined (should not matter what; I did """"""""empty"""""""" and """"""""(all formats)"""""""").  Create a second policy with name and format defined as well as a criteria checked and defined (should not matter what; I did """"""""full"""""""", """"""""(all formats)"""""""", checked """"""""Published Before"""""""" and gave a value of 5).  After this setup, click left nav on Cleanup Policies, Welcome, or some other page or just restart the browser to """"""""reset"""""""" the UI.  1) Click on the """"""""full"""""""" policy (one with critiera defined)  2) Click on the """"""""Cleanup Policies"""""""" header link to take you back to the list.  3) Click on the """"""""empty"""""""" policy (one with criteria undefined).  Bug: Criteria from full is checked and validation is notifying the field needs filled in.    Workaround is to refresh as mentioned in setup.  Note (maybe hint to dev), if you don't use the header link and instead use the left nav, this counts."""""""
NEXUS,NEXUS-21011,Bug,0,1,bug_type+score_0,"""Compact blob store task cannot hard delete blob assets when the blobstore is out of space""","""""""The Compact Blob Store task has a goal to <USER>delete blobs that are marked soft-deleted. Especially important when you want to free up a full disk. However when a blob store disk is completely full, the task tries to write a queue file into the blobstore, which could prevent the task from running.           h4. Expected    Provide a supported way to free up disk on a full blobstore, without need to write more bytes to the same full blob store."""""""
NEXUS,NEXUS-21138,Bug,0,1,bug_type+score_0,"""Snapshot remover leaves maven-metadata.xml files deleted for a long time, breaking builds.""","""""""The snapshot removal task deletes maven-metadata.xml files that need to be rebuilt as it traverses a repository.  It doesn't recreate these files until the entire repository has been traversed, and all snapshot versions have been processed.    This can result in a period of many hours when no maven-metadata.xml file is available for the GAV's that have had their maven-metadtata.xml files deleted.  This breaks builds.    *Expected*:  The snapshot remover should not leave metadata in an unusable state ever.   If a file needs to be rebuilt, it should be done at the time it is deleted. If there are inbound requests for that file while it is being rebuilt those requests should be blocked until the file is rewritten. """""""
NEXUS,NEXUS-21151,Bug,0,1,bug_type+score_0,"""Maven proxy repositories allow download of zero length pom files""","""""""The remote at [https://<USER>io|https://<USER>io/] is misconfigured today ( Sept 16, 2019 ), it is returning zero length content when it detects a Nexus Repo user agent header.    We correctly block download of the maven-metedata.xml files and checksum files when these zero length files are received, but we are allowing zero length pom and jar files to be downloaded. Note that older versions of repo would also cache zero length checksum and metadata files.    The reproduce case today is to simply make a maven2 proxy repository against [https://<USER>io,|https://<USER>io%2C/] and then request a pom or jar file through the proxy. This file does not have to exist on the remote.         h4. External References    [https://github.com/<USER><USER>io/issues/3977]   [https://github.com/<USER><USER>io/issues/3978]  h4. Update Sept 17, 2019    <USER>io support reports the following to Sonatype:  {quote}It was indeed an issue on our side and we've released a fix. Those requests should now be returning 404.  {quote}  So if you've been affected by this, removing the bad files from your <USER>io proxy repository, or just deleting and recreating the proxy repository will provide a workaround.  h4. Expected    File content validation should reject zero length pom.    Note that we need to be careful here, zero length tar files are (sadly) valid, and zero length text and css files are also common. So we can't block download of all files that are zero length. I think the safest thing to do would be to disallow zero length pom files, -and also zero length zip archives of any type (jar, war, ear, zip, etc.).-    Updated the above based on internal discussion... turns out Maven will deploy zero length jar files in some circumstances).  So we should just worry about pom files.      """""""
NEXUS,NEXUS-21173,Bug,0,1,bug_type+score_0,"""Corrupted dependencies for packages downloaded from rubygems.org""","""""""Eventually, we started facing a strange issue: some packages downloaded from rubygems.org  and hosted in local repo return wrong dependencies:          To reproduce I just setup fresh Nexus 3.18.1 instance, created hosted repo gem, downloaded https://rubygems.org/downloads/ruby-maven-3.0.4.1.4.gem and uploaded it to the newly hosted repo. Result:      Note, same gem looks good on rubygems:          Is it know issue? Didn't find anything related."""""""
NEXUS,NEXUS-21192,Bug,0,1,bug_type+score_0,"""Remote Code Execution Vulnerability in NXRM 3.x""","""""""There are certain actions an administrator can perform while uploading files that can allow remote code execution."""""""
NEXUS,NEXUS-21193,Bug,0,1,bug_type+score_0,"""Remote Code Execution Vulnerability in NXRM 2.x""","""""""There are certain actions an administrator can perform while uploading files that can allow remote code execution"""""""
NEXUS,NEXUS-21303,Bug,0,1,bug_type+score_0,"""Login to admin pages prompts for login again""","""""""I noticed that in 3.19 when you logout of an admin page and login again, you get a prompt saying that something on the page requires a login despite account having full admin credentials (see attached).  Not only is this weird since you just logged in, this is new behavior in 3.19 (does not occur in 3.18).  Filing for analysis in case intentional.    I marked trivial because you can cancel the prompt even, just seems firing unnecessarily.    Repro steps===  SETUP: Fresh NXRM 3.19.0+.  Create a user with nx-admin role.  1) (assuming you just performed setup) Logout.  (if you didn't, login as admin, go to an admin page - I tested both user and repository, and logout).  2) At sign in prompt, signin with user created in setup.  NOTE: I have been surprised at the signin prompt here but in recent versions logout no longer directs you to Welcome.  If this changes, you'd need to click sign in minimally, maybe go to the admin page by brute force URL.  RESULT: Should see the prompt on the screen."""""""
NEXUS,NEXUS-21306,Bug,0,1,bug_type+score_0,"""Cannot proxy Docker repos on Bintray""","""""""When Nexus makes upstream Docker requests (e.g. https://your-org-your-repo.bintray.io/v2/your-package/manifests/latest), Bintray responds with a `406/Not Acceptable`.    After much experimentation, we determined this can be resolved in any of the following ways:   * Send no `Accept` headers.  Currently, Nexus sends:  Accept:application/vnd.docker.distribution.manifest.v2+json  Accept:application/vnd.docker.distribution.manifest.v1+prettyjws  Accept:application/vnd.docker.distribution.manifest.v1+json   * In addition to these, send:  Accept:application/json   * Send preemptive auth.    It looks as though the Docker CLI doesn't send any `Accept` headers, so this could be the easiest option.    h4. Expected    The docker CLI does work against bintray. NXRM should *act like docker CLI does as close as possible.*  """""""
NEXUS,NEXUS-21315,Bug,0,1,bug_type+score_0,"""Extremely slow processing in """"Docker - Delete unused manifests and images"""" task""","""""""There is a major bottleneck in event processing in the """"""""docker - delete unused manifests and images"""""""" task.  See the attached thread dumps.         For example in the thread1.txt file the task thread is blocked by this event thread, which is running """"""""BrowseNodeEntityAdapter.maybeDeleteParents""""""""          The task thread is being starved."""""""
NEXUS,NEXUS-21368,Bug,0,1,bug_type+score_0,"""[Cocoapods-proxy] The proxy repo removes get-params from http sources""","""""""# Find the pod with http sources and get parameters   # Use proxy repo to download the pod (pod install)   # Get asset name using the repository browser    Expected behavior:    The name of asset contains all get parameters from the original podspec    Actual behavior:    get parameters removed from the original URL         Repository browser should display asset name without get parameters"""""""
NEXUS,NEXUS-21371,Bug,0,1,bug_type+score_0,"""npm package metadata conditional gets from NXRM to another NXRM always receive a response of 200 instead of 304 when content has not changed""","""""""h4. Problem    NXRM proxy repo to NXRM group repo npm package metadata requests send an If-Modified-Since, but no If-None-Match header for npm package metadata. However the responding NXRM always will respond with 200 instead of 304, even though there were no changes to the npm package metadata.    When the requesting proxy repo receives the 200 response, and that proxy repo is also in a group repository, both the proxy repo and group repo npm package metadata is replaced - even though the content is exactly the same as what is already cached.    Over time this fills the NXRM proxy repo and group repo blobstore with soft-deleted npm package metadata bytes and properties files which are the replaced package metadata.    If the metadata max age is set to a low value on the proxy repo and incoming requests are high, this can quickly fill the blobstore with soft-deleted files which require more frequent than usual running of the Compact blob store task to remove these files.    It was noticed that if NXRM ( 3.17.0 and newer required due to NEXUS-19941 ) proxies the official NPM registry, then outbound package metadata requests will send both an If-None-Match and If-Modified-Since header. Consequently in that case, the remote returns a 304 if the package metadata is not changed and the blob files are not replaced.    The following combinations have been confirmed to exhibit this problem ( others may as well):    NXRM 3.17.0 -> NXRM 3.9.0  NXRM 3.17.0 -> NXRM 3.17.0  NXRM 3.19.0 -> NXRM 3.19.0  NXRM 3.17.0 -> NXRM 2.14.15    """""""
NEXUS,NEXUS-21384,Bug,0,1,bug_type+score_0,"""Can't script repo cleanup policy after v3.19 release""","""""""After upgrading to v3.19 I get the following error when trying to modify the cleanup policy of a repository with groovy. I've modified the cleanup policy name from a string to an array but it looks like there is an internal issue with the cast from the Groovy collection.    If I remove the cleanup config it works fine.         ----EDIT----    This is the script I'm running.    These are the args I'm passing in.  """""""
NEXUS,NEXUS-21512,Bug,0,1,bug_type+score_0,"""Update tika and commons-compress dependencies based on discovered vulnerabilities""","""""""CVE-2019-12402 was noted against apache commons-compress 1.8  CVE-2019-10088 and CVE-2019-10094 were noted against apache tika-core 1.20"""""""
NEXUS,NEXUS-21538,Bug,0,1,bug_type+score_0,"""Content Selector Preview not applying same permission rules as browse tree visibility""","""""""Currently for the tree browse, security is checked at each level in the tree (rather than checking security of all the assets in any child nodes recursively) for performance purposes, however this requires you to make sure your content selectors give privileges to all the parent paths up the tree (as noted here https://support.sonatype.com/hc/en-us/articles/213464568-Browse-storage-doesn-t-work-for-users-with-restricted-read-access- ).      When creating content selectors, the preview results screen uses the old asset listing view, which ultimately only lists assets that matched (not any tree like structure).  Though this is technically correct, and these assets are accessible directly, there is potential that the user will not be able to browse to the assets via the tree, as they may not have permissions to parent directories.    Though both things are technically correct (what is listed in selector preview results, and what is not listed in browse tree), this can be very confusing.    Need to decide how best to resolve this, a couple potential solutions come to mind  - simply note in content selector preview that this shows assets that you can directly access, not necessarily browse to in the UI (simple change, maybe not the most useful)  - switch the results from asset listing to tree view (more involved change, much more useful i think)"""""""
NEXUS,NEXUS-21611,Bug,0,1,bug_type+score_0,"""npm proxy repository can rewrite metadata with incorrect """"latest"""" value.""","""""""When an npm proxy repository rewrites metadata it seems to set the """"""""latest"""""""" dist-tag to the highest semantic version, rather than the """"""""latest"""""""" seen on the proxy's remote.    Reproduce steps:   # Create a hosted npm repository with 'allow redeploy', and a proxy of that repository   # Publish 3 versions of a package to the hosted npm repository. I used versions 0.0.1, 0.0.2, and 0.0.3, published in that order   # Fetch the package metadata and all three package tarballs through the proxy.   # Verify that the proxy's metadata has 0.0.3 set as the latest   # Republish version 0.0.2 and delete version 0.0.3 in the hosted repository.    This left me with versions 0.0.2 and 0.0.3 in the hosted repository, with 0.0.2 as the latest.    I expired cache on the proxy, and refetched the metadata.    Version 0.0.3 is seen as the latest in the proxy.    I have attached a complete sonatype-work directory from a 3.19.1 instance that has the hosted and proxy repositories in this state.  h4. Workaround    Delete the cached package from the proxy repository to force the proxy package metadata to be rebuilt from scratch. Using the UI is one way to do that."""""""
NEXUS,NEXUS-21681,Bug,0,1,bug_type+score_0,"""Normalize Nuget Proxy Requests""","""""""Currently, nuget requests don't appear to be normalized before they are proxied to the remote e.g. nuget.org    For example, the following request to a proxy repository returns a 404:    This is due to the proxied request containing version metadata (+42a8779499c1d1ed2488c2e6b9e2ee6ff6107766):    *Expected*:   The request should be normalized (per [https://github.com/NuGet/Home/wiki/SemVer-2.0.0-support]) before it is proxied to the remote."""""""
NEXUS,NEXUS-21730,Bug,0,1,bug_type+score_0,"""Audit log does not log all attributes for repository change events.""","""""""# Enable audit logging.   # Change the deployment policy of a hosted maven repository to be """"""""read only"""""""".      # Check the audit log.     It will only show:    *Expected*: The audit log should show print all the values in the repository's configuration before and after the change. Without that information it is not possible to know what change was made, which is the purpose of audit logging.     """""""
NEXUS,NEXUS-21758,Bug,0,1,bug_type+score_0,"""NuGet package incorrectly being marked as prerelease ""","""""""I have built a NuGet Package and uploaded it to a locally hosted Nexus repository.    I have given it the version {{0.1.1+251019-020007-e3baff}}. My understanding of sem-ver 2.0 is this should be treated as a stable/release version (because the data after the {{+}} should only be treated as metadata), but Nexus is marking this as a prerelease version.    It seems Nexus is doing a check and finding a {{-}} in the version and so marking it as a prerelease. If I replace the hyphens with dots (so my version is like {{0.1.1+251019.020007.e3baff}} ) this is correctly parsed.    See my stackoverflow question for more info https://stackoverflow.com/questions/58601205/nuget-package-being-marked-as-prerelease"""""""
NEXUS,NEXUS-21827,Bug,0,1,bug_type+score_0,"""Deploy Policy named errantly/confusingly""","""""""Noticed that there's a field in the Yum configuration """"""""Deploy Policy"""""""" (see attached) which in Maven is labelled """"""""Layout Policy"""""""".  I suspect this is a mislabel but even if not, it's very confusingly similar to """"""""Deployment Policy"""""""" (also available to configure within Yum; also shown in attachment).  This ticket will change the UI and documentation to say """"""""Layout Policy"""""""" and be consistent with Maven."""""""
NEXUS,NEXUS-21836,Bug,0,1,bug_type+score_0,"""NPM proxy repo does not honor remote url configuration change""","""""""1. Create an npm proxy pointing to remote url https://registry.npmjs.org/  2. Retrieve lodash. Verify it was downloaded to the proxy. Then delete the asset from the proxy.  3. Change the proxy configuration to an invalid remote URL    2019-11-21 16:49:54,448-0800 INFO  [qtp1908233178-3484]  admin org.sonatype.nexus.repository.manager.internal.RepositoryManagerImpl - Updating repository: npm-proxy -> Configuration{repositoryName='npm-proxy', recipeName='npm-proxy', attributes={proxy={remoteUrl=https://invalidservername.org/, contentMaxAge=1440.0, metadataMaxAge=1440.0}, httpclient={blocked=false, autoBlock=true, connection={useTrustStore=false}}, storage={blobStoreName=default, strictContentTypeValidation=true}, negativeCache={enabled=true, timeToLive=1440.0}}}    4. Clear local npm cache and retrieve lodash again. The nexus.log shows a connection established to registry.npmjs.org    2019-11-21 16:50:18,230-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.impl.execchain.MainClientExec - Opening connection {s}->https://registry.npmjs.org:443  2019-11-21 16:50:18,232-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.impl.conn.DefaultHttpClientConnectionOperator - Connecting to registry.npmjs.org/104.16.26.35:443  2019-11-21 16:50:18,232-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.conn.ssl.SSLConnectionSocketFactory - Connecting socket to registry.npmjs.org/104.16.26.35:443 with timeout 20000    2019-11-21 16:50:18,261-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.impl.execchain.MainClientExec - Executing request GET /lodash/-/lodash-4.17.15.tgz HTTP/1.1  2019-11-21 16:50:18,261-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.impl.execchain.MainClientExec - Target auth state: UNCHALLENGED  2019-11-21 16:50:18,262-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.impl.execchain.MainClientExec - Proxy auth state: UNCHALLENGED  2019-11-21 16:50:18,262-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.headers - http-outgoing-106 >> GET /lodash/-/lodash-4.17.15.tgz HTTP/1.1  2019-11-21 16:50:18,262-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.headers - http-outgoing-106 >> Host: registry.npmjs.org  2019-11-21 16:50:18,263-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.headers - http-outgoing-106 >> Connection: Keep-Alive  2019-11-21 16:50:18,263-0800 DEBUG [qtp1908233178-3500]  *UNKNOWN org.apache.http.headers - http-outgoing-106 >> User-Agent: Nexus/3.19.0-01 (PRO; Mac OS X; 10.13.6; x86_64; 1.8.0_192)    5. Browse the npm proxy and verify that lodash was retrieved again.    Expected:  retrieving lodash would fail when the proxy configuration changed to an invalid remote url    Actual:  proxy used the old remote url  """""""
NEXUS,NEXUS-21909,Bug,0,1,bug_type+score_0,"""Setting up anonymous access programatically still fires wizard on new install""","""""""Hi,    This is related to NEXUS-20708. There is absolutely no sensitive info in this report and you have my consent to make it public.    I maintain an [ansible role to deploy nexus3-oss|https://github.com/ansible-ThoTeam/nexus3-oss]. We provide a [configuration parameter to enable/disable anonymous access|https://github.com/ansible-ThoTeam/nexus3-oss/blob/master/README.md#default-anonymous-access] on the installed instance.    During installation, as an admin, we fire a [custom script to switch anonymous access on/off|https://github.com/ansible-ThoTeam/nexus3-oss/blob/master/files/groovy/setup_anonymous_access.groovy]. This is as simple as:    {code:groovy}  import groovy.json.JsonSlurper    parsed_args = new JsonSlurper().parseText(args)    security.setAnonymousAccess(Boolean.valueOf(parsed_args.anonymous_access))  {code}    This was perfectly working in previous version, Meanwhile, the users are now getting the wizard upon first admin login on the GUI and the anonymous access checkbox is always unchecked whatever the value has been set to previously which is really error prone.    The checkbox should reflect the already store value for this setting. More over, Is there a way to shut-up the wizard if this is taken in charge by an automated process ?  """""""
NEXUS,NEXUS-22014,Bug,0,1,bug_type+score_0,"""CVE-2019-5475: OS Command Injection vulnerability""","""""""A vulnerability was discovered that allows user's with admin privileges to run processes on the server that the NXRM OS server process is running on."""""""
NEXUS,NEXUS-22094,Bug,0,1,bug_type+score_0,"""It is impossible to fetch custom package from group repository""","""""""_Note:_ Workaround exists. Read below.     _Steps to reproduce:_   # Create R proxy with name '_r-proxy_' repository   # Create R hosted repository   # Create R group with name '_r-group_' repository and add proxy and hosted   # Upload [file|https://github.com/sonatype-nexus-community/nexus-repository-r/blob/NEXUS-20439_r_format_support/nexus-repository-r-it/src/test/resources/r/myfunpackage_1.0.tar.gz] to the hosted repository """"""""package path is: _src/contrib_""""""""   # Perform command from R console: install.packages(""""""""myfunpackage"""""""", repos=""""""""http://localhost:8081/repository/r-group/"""""""", type=""""""""source"""""""")    _Actual:_ Packa not found message appears.    _Expected:_ Package is downloaded from hosted repository    _Workaround:_    1. Create Routing rule for R with rule `_.*.rds_`    2. Assign routing rule to _r-proxy_ repository.          _Issue cause:_    The issue appears because R console fetches _PACKAGES.rds_  from proxy remote and uses it as a main metadata file. For a hosted repository, we can't generate .rds archive. We are generating .gz. If R console can't find _.rds_ it uses _.gz_."""""""
NEXUS,NEXUS-22144,Bug,0,1,bug_type+score_0,"""Slow performance displaying content selectors in UI""","""""""Attempting to display the Content Selectors in the Nexus UI resulted in an error:    Operation failed as server could not be contacted.     After increasing the request timeout in UI:Settings capability the content selectors could be displayed eventually.    Using the customer's system booted locally takes about 33 seconds for 455 content selectors to display. In their environment customer reports it takes a couple of minutes.    The problem was reported shortly after customer upgraded """""""" our nexus version from 3.16 to 3.18, is there anything in the updating process that might have cause this issue?""""""""    Worth also checking if this is a performance regression.  """""""
NEXUS,NEXUS-22243,Bug,0,1,bug_type+score_0,"""@ is displayed as %40 in browse npm repo UI""","""""""Browse to an npm repo and select a scope (@types for example). In the right hand panel the '@' sign will be displayed as """"""""%40"""""""", see attached screen shot."""""""
NEXUS,NEXUS-22245,Bug,0,1,bug_type+score_0,"""Cannot Delete NPM Scoped Folder via UI""","""""""Scoped """"""""folders"""""""" are not deleted when attempting to do so via the browse UI.     To reproduce:   # Create an NPM repo, for example a proxy to [https://registry.npmjs.org/]   # Populate proxy repo with at least one scoped package.   # Go to the browse panel and select the NPM proxy repo.   # Select a scoped folder and then in the right hand panel click the """"""""Delete folder"""""""" button.   # Wait for a moment and refresh the browser.    *Expected*:   The scope and all included packages are deleted.    *Actual*:   The scope and all included packages are not removed.    *Workaround:*   Individually delete each package/asset under the scoped folder."""""""
